STNNBR,lat,lon,GEOTRC_SAMPNO,depth,HgT_pM,HgT_flag,Hg0_pM,Hg0_flag,MMHg_pM,MMHg_flag,DMHg_pM,DMHg_flag
34,-10.77,-147.50,6  10182,150,,9,,9,0.00,2,0.00,2
34,-10.77,-147.50,6  10183,151,0.24,2,0.02,2,,9,,9
34,-10.77,-147.50,6  10181,225,,9,,9,0.02,2,0.00,2
34,-10.77,-147.50,6  10180,225,0.24,2,0.04,2,,9,,9
34,-10.77,-147.50,6  10178,300,,9,,9,0.00,2,0.00,2
34,-10.77,-147.50,6  10179,301,0.35,2,0.02,2,,9,,9
34,-10.77,-147.50,6  10176,350,,9,,9,0.00,2,0.01,2
34,-10.77,-147.50,6  10177,351,0.48,2,0.00,3,,9,,9
34,-10.77,-147.50,6  10174,500,,9,,9,0.02,2,0.01,2
34,-10.77,-147.50,6  10175,502,0.67,2,0.00,3,,9,,9
34,-10.77,-147.50,6  10172,750,,9,,9,0.00,2,0.01,2
34,-10.77,-147.50,6  10173,751,0.68,2,0.02,2,,9,,9
33,-10.77,-147.50,6  10084,998,0.54,2,0.01,2,,9,,9
34,-10.77,-147.50,6  10170,1000,,9,,9,0.00,2,0.03,2
34,-10.77,-147.50,6  10171,1002,0.71,2,0.01,2,,9,,9
34,-10.77,-147.50,6  10168,1500,,9,,9,,5,0.01,2
34,-10.77,-147.50,6  10169,1501,0.71,2,0.03,2,,9,,9
34,-10.77,-147.50,6  10145,1999,0.79,2,0.01,2,,9,,9
34,-10.77,-147.50,6  10143,2100,0.78,2,0.02,2,,9,,9
34,-10.77,-147.50,6  10141,2200,0.65,2,0.05,2,,9,,9
34,-10.77,-147.50,6  10139,2299,0.85,2,0.04,2,,9,,9
34,-10.77,-147.50,6  10137,2399,0.86,2,0.03,2,,9,,9
34,-10.77,-147.50,6  10135,2499,0.95,2,0.03,2,,9,,9
34,-10.77,-147.50,6  10133,2549,0.92,2,0.02,2,,9,,9
34,-10.77,-147.50,6  10131,2598,0.93,2,0.03,2,,9,,9
34,-10.77,-147.50,6  10129,2698,0.92,2,0.01,2,,9,,9
34,-10.77,-147.50,6  10127,2799,0.92,2,0.03,2,,9,,9
34,-10.77,-147.50,6  10125,2898,1.27,2,0.04,2,,9,,9
34,-10.77,-147.50,6  10123,2998,1.02,2,0.02,2,,9,,9
35,-10.25,-150.00,10249,2,0.17,2,,9,,9,,9
35,-10.25,-150.00,10234,30,0.17,2,0.01,2,,9,,9
35,-10.25,-150.00,10232,45,0.19,2,0.00,2,,9,,9
35,-10.25,-150.00,10230,65,0.20,2,0.01,2,,9,,9
35,-10.25,-150.00,10228,104,0.22,2,0.02,2,,9,,9
35,-10.25,-150.00,10226,150,0.28,2,0.02,2,,9,,9
35,-10.25,-150.00,10224,200,0.46,2,0.05,2,,9,,9
35,-10.25,-150.00,10222,280,0.46,2,0.02,2,,9,,9
35,-10.25,-150.00,10220,320,0.46,2,0.01,2,,9,,9
35,-10.25,-150.00,10218,360,0.68,2,0.03,2,,9,,9
35,-10.25,-150.00,10216,464,0.77,2,0.03,2,,9,,9
35,-10.25,-150.00,10214,748,0.68,2,0.01,2,,9,,9
35,-10.25,-150.00,10212,997,0.55,2,0.02,2,,9,,9
36,-10.50,-152.00,6  10372,2300,,9,,9,,5,,5
36,-10.50,-152.00,6  10339,2,,,,9,,9,,9
36,-10.50,-152.00,6  10329,30,,9,,9,0.00,2,0.00,2
36,-10.50,-152.00,6  10330,30,0.21,2,0.03,2,,9,,9
36,-10.50,-152.00,6  10327,45,,9,,9,,5,0.00,2
36,-10.50,-152.00,6  10328,45,0.26,2,0.02,2,,9,,9
36,-10.50,-152.00,6  10325,75,,9,,9,0.03,2,0.00,2
36,-10.50,-152.00,6  10326,76,0.15,2,0.03,2,,9,,9
36,-10.50,-152.00,6  10323,100,,9,,9,,5,0.00,2
36,-10.50,-152.00,6  10324,101,0.24,2,0.02,2,,9,,9
36,-10.50,-152.00,6  10321,130,,9,,9,0.00,2,0.00,2
36,-10.50,-152.00,6  10322,130,0.18,2,0.02,2,,9,,9
36,-10.50,-152.00,6  10319,200,,9,,9,,5,0.00,2
36,-10.50,-152.00,6  10320,201,0.23,2,0.04,2,,9,,9
36,-10.50,-152.00,6  10317,300,,9,,9,,5,0.00,2
36,-10.50,-152.00,6  10318,301,0.28,2,0.04,2,,9,,9
36,-10.50,-152.00,6  10315,350,,9,,9,,5,0.00,2
36,-10.50,-152.00,6  10316,351,0.37,2,0.04,2,,9,,9
36,-10.50,-152.00,6  10313,450,,9,,9,,5,0.01,2
36,-10.50,-152.00,6  10314,452,0.70,2,0.00,2,,9,,9
36,-10.50,-152.00,6  10311,600,,9,,9,,5,0.01,2
36,-10.50,-152.00,6  10312,601,0.63,2,0.01,2,,9,,9
36,-10.50,-152.00,6  10309,800,,9,,9,0.00,2,0.01,2
36,-10.50,-152.00,6  10310,801,0.71,2,0.02,2,,9,,9
36,-10.50,-152.00,6  10307,1000,,9,,9,0.00,2,0.01,2
36,-10.50,-152.00,6  10386,1000,,9,,9,0.00,2,0.02,2
36,-10.50,-152.00,6  10387,1000,0.46,2,0.01,2,,9,,9
36,-10.50,-152.00,6  10308,1002,0.46,6,0.01,2,,9,,9
36,-10.50,-152.00,6  10384,1250,,9,,9,0.00,2,0.00,2
36,-10.50,-152.00,6  10385,1252,0.67,2,0.01,2,,9,,9
36,-10.50,-152.00,6  10382,1500,,9,,9,,5,0.01,2
36,-10.50,-152.00,6  10383,1500,0.68,2,0.08,2,,9,,9
36,-10.50,-152.00,6  10380,1750,,9,,9,0.00,2,0.00,2
36,-10.50,-152.00,6  10381,1751,0.86,2,0.06,2,,9,,9
36,-10.50,-152.00,6  10378,2000,,9,,9,,5,0.01,2
36,-10.50,-152.00,6  10379,2000,0.97,2,0.03,2,,9,,9
36,-10.50,-152.00,6  10377,2099,0.65,2,0.01,2,,9,,9
36,-10.50,-152.00,6  10376,2100,,9,,9,,5,0.01,2
36,-10.50,-152.00,6  10374,2200,,9,,9,,5,0.02,2
36,-10.50,-152.00,6  10375,2201,0.67,2,0.02,2,,9,,9
36,-10.50,-152.00,6  10371,2400,0.74,2,0.00,2,,9,,9
36,-10.50,-152.00,6  10370,2400,,9,,9,,5,0.01,2
36,-10.50,-152.00,6  10368,2500,,9,,9,,5,0.02,2
36,-10.50,-152.00,6  10369,2501,0.69,2,0.05,2,,9,,9
36,-10.50,-152.00,6  10366,2600,,9,,9,0.03,2,0.01,2
36,-10.50,-152.00,6  10367,2600,0.73,2,0.07,2,,9,,9
36,-10.50,-152.00,6  10274,2698,0.78,2,0.05,2,,9,,9
36,-10.50,-152.00,6  10365,2700,0.82,2,0.06,2,,9,,9
36,-10.50,-152.00,6  10364,2700,,9,,9,0.00,2,,5
36,-10.50,-152.00,6  10273,2700,,9,,9,,5,0.01,2
36,-10.50,-152.00,6  10272,2798,1.04,2,0.07,2,,9,,9
36,-10.50,-152.00,6  10271,2800,,9,,9,0.02,2,0.02,2
36,-10.50,-152.00,6  10270,2899,1.02,2,0.02,2,,9,,9
36,-10.50,-152.00,6  10269,2900,,9,,9,0.00,2,0.02,2
36,-10.50,-152.00,6  10268,2998,0.92,2,0.01,2,,9,,9
36,-10.50,-152.00,6  10267,3000,,9,,9,,5,0.02,2
36,-10.50,-152.00,6  10266,3248,0.87,2,0.05,2,,9,,9
36,-10.50,-152.00,6  10265,3250,,9,,9,,5,0.02,2
36,-10.50,-152.00,6  10264,3498,1.02,2,0.02,2,,9,,9
36,-10.50,-152.00,6  10263,3500,,9,,9,0.00,2,0.02,2
36,-10.50,-152.00,6  10262,3998,0.84,2,0.06,2,,9,,9
36,-10.50,-152.00,6  10261,4000,,9,,9,0.02,2,0.01,2
36,-10.50,-152.00,6  10260,4497,0.83,2,0.03,2,,9,,9
36,-10.50,-152.00,6  10259,4500,,9,,9,0.00,2,0.01,2
36,-10.50,-152.00,6  10258,4746,0.80,2,0.04,2,,9,,9
36,-10.50,-152.00,6  10257,4750,,9,,9,0.03,2,0.01,2
36,-10.50,-152.00,6  10256,4996,0.93,2,0.00,2,,9,,9
36,-10.50,-152.00,6  10255,5000,,9,,9,0.00,2,0.02,2
36,-10.50,-152.00,6  10254,5097,0.87,2,0.05,2,,9,,9
36,-10.50,-152.00,6  10253,5100,,9,,9,0.00,2,0.02,2
36,-10.50,-152.00,6  10252,5120,0.76,2,0.03,2,,9,,9
36,-10.50,-152.00,6  10251,5125,,9,,9,0.00,2,0.01,2
