STNNBR,LATITUDE,LONGITUDE,GEOTRC_SAMPNO,depth,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W
25,-12.54,-125.00,9264,2601,134.99,2,36.13,2,0.00,2,2.60,2
25,-12.58,-125.06,9249,3,1.37,2,2.29,2,0.05,2,0.36,2
26,-11.67,-128.00,9325,2599,135.19,2,35.38,2,0.00,2,2.58,2
26,-11.67,-128.00,9324,2599,135.58,2,35.41,2,0.00,2,2.61,2
26,-11.67,-128.00,9323,2650,134.60,2,35.25,2,0.00,2,2.60,2
26,-11.67,-128.00,9322,2650,134.99,2,35.36,2,0.00,2,2.61,2
26,-11.67,-128.00,9321,2701,135.48,2,35.34,2,0.00,2,2.60,2
26,-11.67,-128.00,9320,2701,136.65,2,35.39,2,0.00,2,2.61,2
26,-11.67,-128.00,9319,2750,135.67,2,35.32,2,0.00,2,2.59,2
26,-11.67,-128.00,9318,2750,136.65,2,35.33,2,0.00,2,2.60,2
26,-11.67,-128.00,9317,2799,135.58,2,35.20,2,0.00,2,2.58,2
26,-11.67,-128.00,9316,2799,135.38,2,35.13,2,0.00,2,2.58,2
26,-11.67,-128.00,9315,2900,135.48,2,35.05,2,0.00,2,2.57,2
26,-11.67,-128.00,9314,2900,135.38,2,35.06,2,0.00,2,2.59,2
26,-11.67,-128.00,9313,2999,135.09,2,35.00,2,0.00,2,2.57,2
26,-11.67,-128.00,9312,2999,135.48,2,35.01,2,0.00,2,2.57,2
26,-11.67,-128.00,9311,3249,135.19,2,34.82,2,0.00,2,2.54,2
26,-11.67,-128.00,9310,3249,135.38,2,34.82,2,0.00,2,2.54,2
26,-11.67,-128.00,9309,3500,134.99,2,34.49,2,0.00,2,2.52,2
26,-11.67,-128.00,9308,3500,135.57,2,34.62,2,0.00,2,2.52,2
26,-11.67,-128.00,9307,3750,135.87,2,34.58,2,0.00,2,2.53,2
26,-11.67,-128.00,9306,3750,135.58,2,34.61,2,0.00,2,2.53,2
26,-11.67,-128.00,9305,3899,137.23,2,34.61,2,0.00,2,2.53,2
26,-11.67,-128.00,9304,3899,135.77,2,35.18,2,0.00,2,2.57,2
26,-11.67,-128.00,9303,3965,137.92,2,34.69,2,0.00,2,2.53,2
26,-11.67,-128.00,9302,3965,138.70,2,34.82,2,0.00,2,2.54,2
26,-11.67,-128.00,9384,20,1.37,2,2.33,2,0.04,2,0.35,2
26,-11.67,-128.00,9383,20,1.46,2,2.29,2,0.04,2,0.37,2
26,-11.67,-128.00,9382,45,1.17,2,2.32,2,0.04,2,0.38,2
26,-11.67,-128.00,9381,45,1.37,2,2.30,2,0.04,2,0.37,2
26,-11.67,-128.00,9380,80,1.17,2,1.41,2,0.03,2,0.32,2
26,-11.67,-128.00,9379,80,1.36,2,1.39,2,0.03,2,0.32,2
26,-11.67,-128.00,9378,101,1.27,2,0.74,2,0.11,2,0.42,2
26,-11.67,-128.00,9377,101,1.36,2,0.73,2,0.10,2,0.41,2
26,-11.67,-128.00,9376,141,1.17,2,1.23,2,1.56,2,0.43,2
26,-11.67,-128.00,9375,141,1.07,2,1.17,2,1.53,2,0.42,2
26,-11.67,-128.00,9374,202,1.46,2,5.89,2,0.02,2,0.62,2
26,-11.67,-128.00,9373,202,1.66,2,5.98,2,0.02,2,0.62,2
26,-11.67,-128.00,9372,252,7.12,2,15.40,2,0.00,2,1.38,2
26,-11.67,-128.00,9371,252,7.12,2,15.32,2,0.00,2,1.37,2
26,-11.67,-128.00,9370,301,19.23,2,25.46,2,0.00,2,2.34,2
26,-11.67,-128.00,9369,301,19.42,2,25.57,2,0.00,2,2.34,2
26,-11.67,-128.00,9368,336,24.30,2,30.60,2,0.00,2,2.50,2
26,-11.67,-128.00,9367,336,24.01,2,30.66,2,0.00,2,2.50,2
26,-11.67,-128.00,9366,551,36.41,2,35.09,2,0.00,2,2.40,2
26,-11.67,-128.00,9365,551,36.51,2,35.11,2,0.00,2,2.40,2
26,-11.67,-128.00,9364,852,61.60,2,39.90,2,0.00,2,2.77,2
26,-11.67,-128.00,9363,852,61.60,2,39.88,2,0.00,2,2.77,2
26,-11.67,-128.00,9362,1001,75.95,2,39.49,2,0.00,2,2.78,2
26,-11.67,-128.00,9361,1001,75.95,2,39.55,2,0.00,2,2.78,2
26,-11.67,-128.00,9440,999,74.29,2,39.52,2,0.00,2,2.72,2
26,-11.67,-128.00,9439,999,74.48,2,39.33,2,0.00,2,2.72,2
26,-11.67,-128.00,9438,1250,95.47,2,38.90,2,0.00,2,2.74,2
26,-11.67,-128.00,9437,1250,96.35,2,39.08,2,0.00,2,2.75,2
26,-11.67,-128.00,9436,1501,110.60,2,38.15,2,0.00,2,2.71,2
26,-11.67,-128.00,9435,1501,111.28,2,38.24,2,0.00,2,2.71,2
26,-11.67,-128.00,9434,1751,120.84,2,37.54,2,0.00,2,2.67,2
26,-11.67,-128.00,9433,1751,120.84,2,37.56,2,0.00,2,2.67,2
26,-11.67,-128.00,9432,2000,128.36,2,36.91,2,0.00,2,2.63,2
26,-11.67,-128.00,9431,2000,128.16,2,36.93,2,0.00,2,2.63,2
26,-11.67,-128.00,9430,2101,130.01,2,37.08,2,0.00,2,2.62,2
26,-11.67,-128.00,9429,2101,129.82,2,36.63,2,0.00,2,2.62,2
26,-11.67,-128.00,9428,2201,131.77,2,36.55,2,0.00,2,2.60,2
26,-11.67,-128.00,9427,2201,131.38,2,36.57,2,0.00,2,2.59,2
26,-11.67,-128.00,9426,2300,133.14,2,36.35,2,0.00,2,2.59,2
26,-11.67,-128.00,9425,2300,133.33,2,36.38,2,0.00,2,2.59,2
26,-11.67,-128.00,9424,2401,134.89,2,36.25,2,0.00,2,2.58,2
26,-11.67,-128.00,9423,2401,134.89,2,36.27,2,0.00,2,2.58,2
26,-11.67,-128.00,9422,2501,136.06,2,36.19,2,0.00,2,2.58,2
26,-11.67,-128.00,9421,2501,136.85,2,36.24,2,0.00,2,2.60,2
26,-11.67,-128.00,9420,2550,136.36,2,36.10,2,0.00,2,2.57,2
26,-11.67,-128.00,9419,2550,137.92,2,36.32,2,0.00,2,2.59,2
26,-11.67,-128.00,9418,2601,137.92,2,36.18,2,0.00,2,2.58,2
26,-11.67,-128.00,9417,2601,138.21,2,36.23,2,0.00,2,2.60,2
26,-11.71,-128.08,9338,3,1.46,2,2.62,2,0.05,2,0.37,2
27,-11.65,-130.00,9532,20,1.56,2,3.93,2,0.08,2,0.44,2
27,-11.65,-130.00,9531,20,1.66,2,3.92,2,0.08,2,0.43,2
27,-11.65,-130.00,9530,45,1.37,2,3.90,2,0.08,2,0.46,2
27,-11.65,-130.00,9529,45,1.56,2,3.90,2,0.08,2,0.43,2
27,-11.65,-130.00,9528,65,0.98,2,2.84,2,0.05,2,0.38,2
27,-11.65,-130.00,9527,65,1.17,2,2.78,2,0.06,2,0.37,2
27,-11.65,-130.00,9526,101,1.17,2,1.10,2,0.04,2,0.35,2
27,-11.65,-130.00,9525,101,1.27,2,1.10,2,0.04,2,0.35,2
27,-11.65,-130.00,9524,141,1.17,2,0.76,2,2.42,2,0.51,2
27,-11.65,-130.00,9523,141,1.27,2,0.74,2,2.39,2,0.50,2
27,-11.65,-130.00,9522,200,0.78,2,3.52,2,0.04,2,0.45,2
27,-11.65,-130.00,9521,200,0.98,2,3.54,2,0.05,2,0.45,2
27,-11.65,-130.00,9520,251,5.17,2,12.84,2,0.00,2,1.15,2
27,-11.65,-130.00,9519,251,5.27,2,13.04,2,0.00,2,1.17,2
27,-11.65,-130.00,9518,301,18.54,2,26.18,2,0.00,2,2.31,2
27,-11.65,-130.00,9517,301,18.64,2,26.20,2,0.00,2,2.30,2
27,-11.65,-130.00,9516,426,29.28,2,32.95,2,0.00,2,2.26,2
27,-11.65,-130.00,9515,426,28.99,2,32.90,2,0.00,2,2.26,2
27,-11.65,-130.00,9514,601,42.46,2,39.11,2,0.00,2,2.66,2
27,-11.65,-130.00,9513,601,42.56,2,39.17,2,0.00,2,2.66,2
27,-11.65,-130.00,9512,877,63.26,2,40.34,2,0.00,2,2.80,2
27,-11.65,-130.00,9511,877,63.16,2,40.30,2,0.00,2,2.79,2
27,-11.65,-130.00,9510,1001,76.53,2,40.23,2,0.00,2,2.83,2
27,-11.65,-130.00,9509,1001,76.63,2,40.29,2,0.00,2,2.83,2
27,-11.65,-130.04,9546,3,1.46,2,3.89,2,0.08,2,0.44,2
28,-11.63,-132.50,9571,2550,136.65,2,35.93,2,0.00,2,2.57,2
28,-11.63,-132.50,9570,2550,137.63,2,36.09,2,0.00,2,2.58,2
28,-11.63,-132.50,9569,2600,138.70,2,36.08,2,0.00,2,2.59,2
28,-11.63,-132.50,9568,2600,138.90,2,36.16,2,0.00,2,2.59,2
28,-11.63,-132.50,9567,2649,138.70,2,36.18,2,0.00,2,2.58,2
28,-11.63,-132.50,9566,2649,139.38,2,36.29,2,0.00,2,2.59,2
28,-11.63,-132.50,9565,2700,139.38,2,36.19,2,0.00,2,2.58,2
28,-11.63,-132.50,9564,2700,139.58,2,36.23,2,0.00,2,2.60,2
28,-11.63,-132.50,9563,2800,139.09,2,36.10,2,0.00,2,2.57,2
28,-11.63,-132.50,9562,2800,139.19,2,36.17,2,0.00,2,2.59,2
28,-11.63,-132.50,9561,2901,138.50,2,36.00,2,0.00,2,2.57,2
28,-11.63,-132.50,9560,2901,138.11,2,36.05,2,0.00,2,2.58,2
28,-11.63,-132.50,9559,3000,137.63,2,35.99,2,0.00,2,2.57,2
28,-11.63,-132.50,9558,3000,137.14,2,35.84,2,0.00,2,2.57,2
28,-11.63,-132.50,9557,3251,137.14,2,35.73,2,0.00,2,2.54,2
28,-11.63,-132.50,9556,3251,137.33,2,35.73,2,0.00,2,2.57,2
28,-11.63,-132.50,9555,3500,136.75,2,35.55,2,0.00,2,2.53,2
28,-11.63,-132.50,9554,3500,136.26,2,35.56,2,0.00,2,2.52,2
28,-11.63,-132.50,9553,3799,136.06,2,35.39,2,0.00,2,2.51,2
28,-11.63,-132.50,9552,3799,136.45,2,35.50,2,0.00,2,2.53,2
28,-11.63,-132.50,9551,3900,136.16,2,35.50,2,0.00,2,2.52,2
28,-11.63,-132.50,9550,3900,136.55,2,35.49,2,0.00,2,2.52,2
28,-11.63,-132.50,9549,4014,135.77,2,35.47,2,0.00,2,2.52,2
28,-11.63,-132.50,9548,4014,136.55,2,35.54,2,0.00,2,2.53,2
28,-11.63,-132.50,9634,20,1.37,2,2.36,2,0.05,2,0.37,2
28,-11.63,-132.50,9633,20,1.56,2,2.32,2,0.05,2,0.37,2
28,-11.63,-132.50,9632,41,1.37,2,2.33,2,0.05,2,0.36,2
28,-11.63,-132.50,9631,41,1.56,2,2.32,2,0.05,2,0.36,2
28,-11.63,-132.50,9630,61,1.37,2,2.33,2,0.05,2,0.36,2
28,-11.63,-132.50,9629,61,1.46,2,2.35,2,0.05,2,0.36,2
28,-11.63,-132.50,9628,76,1.37,2,2.24,2,0.04,2,0.38,2
28,-11.63,-132.50,9627,76,1.27,2,2.35,2,0.05,2,0.38,2
28,-11.63,-132.50,9626,121,1.07,2,0.61,2,0.30,2,0.42,2
28,-11.63,-132.50,9625,121,1.17,2,0.62,2,0.22,2,0.40,2
28,-11.63,-132.50,9624,151,1.07,2,1.23,2,2.28,2,0.49,2
28,-11.63,-132.50,9623,151,1.07,2,1.20,2,2.29,2,0.49,2
28,-11.63,-132.50,9622,222,1.95,2,7.37,2,0.02,2,0.74,2
28,-11.63,-132.50,9621,222,1.95,2,7.44,2,0.02,2,0.76,2
28,-11.63,-132.50,9620,272,8.49,2,17.45,2,0.00,2,1.56,2
28,-11.63,-132.50,9619,272,8.59,2,17.48,2,0.00,2,1.56,2
28,-11.63,-132.50,9618,341,22.84,2,29.16,2,0.00,2,2.40,2
28,-11.63,-132.50,9617,341,22.84,2,29.14,2,0.00,2,2.40,2
28,-11.63,-132.50,9616,441,28.89,2,32.22,2,0.00,2,2.23,2
28,-11.63,-132.50,9615,441,29.18,2,32.33,2,0.00,2,2.24,2
28,-11.63,-132.50,9614,611,44.71,2,39.38,2,0.00,2,2.70,2
28,-11.63,-132.50,9613,611,45.00,2,39.44,2,0.00,2,2.68,2
28,-11.63,-132.50,9612,863,65.70,2,41.60,2,0.00,2,2.88,2
28,-11.63,-132.50,9611,863,65.40,2,41.60,2,0.00,2,2.88,2
28,-11.63,-132.50,9688,860,65.89,2,41.45,2,0.00,2,2.88,2
28,-11.63,-132.50,9665,860,65.79,2,41.64,2,0.00,2,2.91,2
28,-11.63,-132.50,9687,1201,91.86,2,39.35,2,0.00,2,2.80,2
28,-11.63,-132.50,9686,1201,91.17,2,39.36,2,0.00,2,2.80,2
28,-11.63,-132.50,9685,1501,110.69,2,38.31,2,0.00,2,2.75,2
28,-11.63,-132.50,9684,1501,110.60,2,38.27,2,0.00,2,2.75,2
28,-11.63,-132.50,9683,1752,120.65,2,37.70,2,0.00,2,2.71,2
28,-11.63,-132.50,9682,1752,120.84,2,37.66,2,0.00,2,2.71,2
28,-11.63,-132.50,9681,2001,128.84,2,37.03,2,0.00,2,2.67,2
28,-11.63,-132.50,9680,2001,128.65,2,36.98,2,0.00,2,2.66,2
28,-11.63,-132.50,9679,2100,131.67,2,36.89,2,0.00,2,2.66,2
28,-11.63,-132.50,9678,2100,131.28,2,36.88,2,0.00,2,2.65,2
28,-11.63,-132.50,9677,2202,133.92,2,36.69,2,0.00,2,2.65,2
28,-11.63,-132.50,9676,2202,133.33,2,36.73,2,0.00,2,2.64,2
28,-11.63,-132.50,9675,2301,134.80,2,36.51,2,0.00,2,2.63,2
28,-11.63,-132.50,9674,2301,135.09,2,36.45,2,0.00,2,2.63,2
28,-11.63,-132.50,9673,2400,136.07,2,36.37,2,0.00,2,2.62,2
28,-11.63,-132.50,9672,2400,135.77,2,36.40,2,0.00,2,2.62,2
28,-11.63,-132.50,9671,2451,134.21,4,36.57,4,0.00,4,2.64,4
28,-11.63,-132.50,9670,2451,133.72,4,36.56,4,0.00,4,2.63,4
28,-11.63,-132.50,9669,2500,137.63,2,36.43,2,0.00,2,2.63,2
28,-11.63,-132.50,9668,2500,136.94,2,36.35,2,0.00,2,2.64,2
28,-11.63,-132.50,9667,2551,137.82,2,36.39,2,0.00,2,2.63,2
28,-11.63,-132.50,9666,2551,137.33,2,36.29,2,0.00,2,2.63,2
28,-11.64,-132.56,9650,4,1.66,2,2.37,2,0.05,2,0.36,2
29,-11.60,-135.00,9712,31,1.76,2,3.45,2,0.07,2,0.44,2
29,-11.60,-135.00,9711,31,1.95,2,3.37,2,0.07,2,0.42,2
29,-11.60,-135.00,9710,40,1.66,2,3.42,2,0.07,2,0.44,2
29,-11.60,-135.00,9709,40,1.95,2,3.38,2,0.07,2,0.42,2
29,-11.60,-135.00,9708,66,1.66,2,3.53,2,0.07,2,0.48,2
29,-11.60,-135.00,9707,66,1.85,2,3.50,2,0.07,2,0.45,2
29,-11.60,-135.00,9706,76,1.37,2,2.68,2,0.05,2,0.42,2
29,-11.60,-135.00,9705,76,1.56,2,2.81,2,0.06,2,0.43,2
29,-11.60,-135.00,9704,96,1.17,2,1.69,2,0.05,2,0.40,2
29,-11.60,-135.00,9703,96,1.37,2,1.74,2,0.05,2,0.40,2
29,-11.60,-135.00,9702,150,1.17,2,0.56,2,2.66,2,0.49,2
29,-11.60,-135.00,9701,150,1.36,2,0.55,2,2.72,2,0.48,2
29,-11.60,-135.00,9700,230,1.66,2,6.68,2,0.02,2,0.69,2
29,-11.60,-135.00,9699,230,1.66,2,6.77,2,0.02,2,0.70,2
29,-11.60,-135.00,9698,327,16.88,2,24.90,2,0.00,2,2.16,2
29,-11.60,-135.00,9697,327,16.69,2,24.88,2,0.00,2,2.15,2
29,-11.60,-135.00,9696,451,29.67,2,32.64,2,0.00,2,2.26,2
29,-11.60,-135.00,9695,451,29.58,2,32.66,2,0.00,2,2.25,2
29,-11.60,-135.00,9694,626,45.49,2,40.10,2,0.00,2,2.75,2
29,-11.60,-135.00,9693,626,45.29,2,40.03,2,0.00,2,2.75,2
29,-11.60,-135.00,9692,867,64.04,2,41.05,2,0.00,2,2.86,2
29,-11.60,-135.00,9691,867,63.74,2,40.98,2,0.00,2,2.86,2
29,-11.60,-135.00,9690,1002,74.58,2,40.39,2,0.00,2,2.85,2
29,-11.60,-135.00,9689,1002,74.38,2,40.38,2,0.00,2,2.84,2
29,-11.60,-135.04,9719,3,1.76,2,3.41,2,0.07,2,0.42,2
30,-11.58,-136.98,9756,30,1.46,2,2.51,2,0.05,2,0.36,2
30,-11.58,-136.98,9755,30,1.66,2,2.50,2,0.05,2,0.36,2
30,-11.58,-136.98,9754,60,1.27,2,2.56,2,0.05,2,0.37,2
30,-11.58,-136.98,9753,60,1.46,2,2.52,2,0.05,2,0.36,2
30,-11.58,-136.98,9752,86,1.37,2,2.81,2,0.08,2,0.47,2
30,-11.58,-136.98,9751,86,1.56,2,2.84,2,0.08,2,0.48,2
30,-11.58,-136.98,9750,110,1.27,2,1.52,2,0.32,2,0.45,2
30,-11.58,-136.98,9749,110,1.56,2,1.57,2,0.26,2,0.45,2
30,-11.58,-136.98,9748,156,1.17,2,1.36,2,2.64,2,0.50,2
30,-11.58,-136.98,9747,156,1.17,2,1.36,2,2.63,2,0.50,2
30,-11.58,-136.98,9746,202,0.88,2,4.87,2,0.03,2,0.56,2
30,-11.58,-136.98,9745,202,0.98,2,4.91,2,0.03,2,0.56,2
30,-11.58,-136.98,9744,282,7.32,2,15.97,2,0.00,2,1.43,2
30,-11.58,-136.98,9743,282,7.42,2,16.03,2,0.00,2,1.44,2
30,-11.58,-136.98,9742,361,22.45,2,29.35,2,0.00,2,2.21,2
30,-11.58,-136.98,9741,361,22.45,2,29.33,2,0.00,2,2.21,2
30,-11.58,-136.98,9740,461,30.94,2,32.64,2,0.00,2,2.24,2
30,-11.58,-136.98,9739,461,30.65,2,32.70,2,0.00,2,2.25,2
30,-11.58,-136.98,9738,712,49.10,2,40.16,2,0.00,2,2.73,2
30,-11.58,-136.98,9737,712,49.39,2,40.19,2,0.00,2,2.74,2
30,-11.58,-136.98,9736,867,63.94,2,40.99,2,0.00,2,2.83,2
30,-11.58,-136.98,9735,867,63.84,2,40.98,2,0.00,2,2.83,2
30,-11.58,-136.98,9734,1001,76.53,2,40.34,2,0.00,2,2.82,2
30,-11.58,-136.98,9733,1001,76.82,2,40.35,2,0.00,2,2.83,2
30,-11.58,-136.98,9833,2549,135.19,2,36.04,2,0.00,2,2.52,2
30,-11.58,-136.98,9832,2549,136.06,2,36.11,2,0.00,2,2.55,2
30,-11.58,-136.98,9831,2599,136.36,2,36.04,2,0.00,2,2.55,2
30,-11.58,-136.98,9830,2599,136.75,2,36.04,2,0.00,2,2.56,2
30,-11.58,-136.98,9829,2649,136.26,2,35.99,2,0.00,2,2.55,2
30,-11.58,-136.98,9828,2649,136.94,2,36.10,2,0.00,2,2.56,2
30,-11.58,-136.98,9827,2699,136.85,2,36.06,2,0.00,2,2.56,2
30,-11.58,-136.98,9826,2699,137.24,2,36.09,2,0.00,2,2.57,2
30,-11.58,-136.98,9825,2799,137.43,2,35.97,2,0.00,2,2.56,2
30,-11.58,-136.98,9824,2799,138.02,2,36.01,2,0.00,2,2.57,2
30,-11.58,-136.98,9823,2900,137.53,2,35.81,2,0.00,2,2.55,2
30,-11.58,-136.98,9822,2900,138.50,2,35.85,2,0.00,2,2.56,2
30,-11.58,-136.98,9821,3000,138.11,2,35.69,2,0.00,2,2.54,2
30,-11.58,-136.98,9820,3000,137.82,2,35.76,2,0.00,2,2.56,2
30,-11.58,-136.98,9819,3250,138.02,2,35.48,2,0.00,2,2.53,2
30,-11.58,-136.98,9818,3250,138.11,2,35.45,2,0.00,2,2.54,2
30,-11.58,-136.98,9817,3499,137.04,2,35.13,2,0.00,2,2.50,2
30,-11.58,-136.98,9816,3499,137.53,2,35.22,2,0.00,2,2.52,2
30,-11.58,-136.98,9815,3749,135.09,4,35.74,4,0.00,4,2.56,4
30,-11.58,-136.98,9814,3749,135.67,2,34.92,2,0.00,2,2.49,2
30,-11.58,-136.98,9813,3899,134.60,2,34.68,2,0.00,2,2.48,2
30,-11.58,-136.98,9812,3899,135.09,2,34.77,2,0.00,2,2.49,2
30,-11.58,-136.98,9811,4049,133.82,2,34.60,2,0.00,2,2.47,2
30,-11.58,-136.98,9810,4049,134.50,2,34.65,2,0.00,2,2.49,2
30,-11.58,-136.98,9866,1000,76.04,2,40.58,2,0.00,2,2.75,2
30,-11.58,-136.98,9865,1000,76.04,2,40.57,2,0.00,2,2.77,2
30,-11.58,-136.98,9864,1250,96.83,2,39.19,2,0.00,2,2.73,2
30,-11.58,-136.98,9863,1250,97.03,2,39.15,2,0.00,2,2.73,2
30,-11.58,-136.98,9862,1501,109.91,2,38.22,2,0.00,2,2.68,2
30,-11.58,-136.98,9861,1501,110.40,2,38.30,2,0.00,2,2.69,2
30,-11.58,-136.98,9860,1750,120.55,2,37.60,2,0.00,2,2.65,2
30,-11.58,-136.98,9859,1750,120.65,2,37.63,2,0.00,2,2.65,2
30,-11.58,-136.98,9858,2001,126.21,2,36.79,2,0.00,2,2.60,2
30,-11.58,-136.98,9857,2001,126.50,2,36.77,2,0.00,2,2.60,2
30,-11.58,-136.98,9856,2100,128.65,2,36.52,2,0.00,2,2.59,2
30,-11.58,-136.98,9855,2100,128.65,2,36.61,2,0.00,2,2.60,2
30,-11.58,-136.98,9854,2201,130.60,2,36.45,2,0.00,2,2.59,2
30,-11.58,-136.98,9853,2201,130.40,2,36.52,2,0.00,2,2.58,2
30,-11.58,-136.98,9852,2301,132.65,2,36.38,2,0.00,2,2.59,2
30,-11.58,-136.98,9851,2301,132.55,2,36.37,2,0.00,2,2.59,2
30,-11.58,-136.98,9850,2400,134.41,2,36.30,2,0.00,2,2.60,2
30,-11.58,-136.98,9849,2400,134.11,2,36.28,2,0.00,2,2.60,2
30,-11.58,-136.98,9848,2451,135.29,2,36.26,2,0.00,2,2.60,2
30,-11.58,-136.98,9847,2451,135.58,2,36.39,2,0.00,2,2.61,2
30,-11.58,-136.98,9846,2501,135.48,2,36.14,2,0.00,2,2.60,2
30,-11.58,-136.98,9845,2501,135.97,2,36.39,2,0.00,2,2.61,2
30,-11.58,-136.98,9844,2551,136.06,2,36.19,2,0.00,2,2.60,2
30,-11.58,-136.98,9843,2551,136.55,2,36.27,2,0.00,2,2.61,2
30,-11.61,-137.05,9802,4,1.76,2,2.57,2,0.05,2,0.36,2
31,-11.31,-140.00,9904,30,1.66,2,1.59,2,0.05,2,0.32,2
31,-11.31,-140.00,9903,30,1.85,2,1.58,2,0.05,2,0.32,2
31,-11.31,-140.00,9902,50,1.66,2,1.58,2,0.05,2,0.33,2
31,-11.31,-140.00,9901,50,1.76,2,1.55,2,0.05,2,0.32,2
31,-11.31,-140.00,9900,74,2.24,2,2.07,2,0.32,2,0.43,2
31,-11.31,-140.00,9899,74,2.54,2,2.04,2,0.34,2,0.42,2
31,-11.31,-140.00,9898,120,1.95,2,1.86,2,2.62,2,0.51,2
31,-11.31,-140.00,9897,120,1.85,2,1.84,2,2.60,2,0.51,2
31,-11.31,-140.00,9896,145,1.27,2,1.68,2,2.13,2,0.48,2
31,-11.31,-140.00,9895,145,1.46,2,1.60,2,2.16,2,0.48,2
31,-11.31,-140.00,9894,201,1.17,2,4.94,2,0.02,2,0.57,2
31,-11.31,-140.00,9893,201,1.27,2,4.93,2,0.02,2,0.56,2
31,-11.31,-140.00,9892,266,5.17,2,12.48,2,0.00,2,1.11,2
31,-11.31,-140.00,9891,266,4.98,2,12.55,2,0.00,2,1.12,2
31,-11.31,-140.00,9890,331,22.45,2,28.08,2,0.00,2,2.49,2
31,-11.31,-140.00,9889,331,22.25,2,27.88,2,0.00,2,2.48,2
31,-11.31,-140.00,9888,442,29.97,2,32.79,2,0.00,2,2.26,2
31,-11.31,-140.00,9887,442,29.77,2,32.85,2,0.00,2,2.26,2
31,-11.31,-140.00,9886,662,47.83,2,39.43,2,0.00,2,2.70,2
31,-11.31,-140.00,9885,662,47.73,2,39.41,2,0.00,2,2.70,2
31,-11.31,-140.00,9884,822,61.40,2,40.55,2,0.00,2,2.82,2
31,-11.31,-140.00,9883,822,61.30,2,40.60,2,0.00,2,2.82,2
31,-11.31,-140.00,9882,1002,77.02,2,40.12,2,0.00,2,2.83,2
31,-11.31,-140.00,9881,1002,77.02,2,40.14,2,0.00,2,2.83,2
31,-11.31,-139.97,9923,4,1.85,2,1.47,2,0.05,2,0.31,2
32,-11.03,-142.95,9949,2699,138.41,2,35.86,2,0.00,2,2.59,2
32,-11.03,-142.95,9948,2699,139.29,2,35.84,2,0.00,2,2.61,2
32,-11.03,-142.95,9947,2799,139.09,2,35.68,2,0.00,2,2.59,2
32,-11.03,-142.95,9946,2799,139.48,2,35.70,2,0.00,2,2.60,2
32,-11.03,-142.95,9945,2899,139.68,2,35.67,2,0.00,2,2.58,2
32,-11.03,-142.95,9944,2899,140.16,2,35.69,2,0.00,2,2.60,2
32,-11.03,-142.95,9943,3000,140.16,2,35.61,2,0.00,2,2.58,2
32,-11.03,-142.95,9942,3000,140.55,2,35.61,2,0.00,2,2.59,2
32,-11.03,-142.95,9941,3249,138.11,2,35.12,2,0.00,2,2.54,2
32,-11.03,-142.95,9940,3249,138.99,2,35.17,2,0.00,2,2.55,2
32,-11.03,-142.95,9939,3499,137.53,2,34.75,2,0.00,2,2.52,2
32,-11.03,-142.95,9938,3499,138.11,2,34.84,2,0.00,2,2.53,2
32,-11.03,-142.95,9937,3750,135.77,2,34.39,2,0.00,2,2.48,2
32,-11.03,-142.95,9936,3750,136.36,2,34.41,2,0.00,2,2.49,2
32,-11.03,-142.95,9935,4000,132.55,2,33.81,2,0.00,2,2.44,2
32,-11.03,-142.95,9934,4000,132.74,2,33.68,2,0.00,2,2.44,2
32,-11.03,-142.95,9933,4499,130.30,2,33.43,2,0.00,2,2.40,2
32,-11.03,-142.95,9932,4499,131.08,2,33.45,2,0.00,2,2.41,2
32,-11.03,-142.95,9931,4748,130.99,2,33.47,2,0.00,2,2.41,2
32,-11.03,-142.95,9930,4748,131.08,2,33.48,2,0.00,2,2.41,2
32,-11.03,-142.95,9929,4874,131.28,2,33.33,2,0.00,2,2.41,2
32,-11.03,-142.95,9928,4874,131.28,2,33.44,2,0.00,2,2.41,2
32,-11.03,-142.95,9927,4930,131.18,2,33.42,2,0.00,2,2.40,2
32,-11.03,-142.95,9926,4930,131.18,2,33.42,2,0.00,2,2.41,2
32,-11.03,-142.95,10010,30,1.27,2,2.15,2,0.06,2,0.35,2
32,-11.03,-142.95,10001,30,1.46,2,2.12,2,0.06,2,0.34,2
32,-11.03,-142.95,10000,60,1.37,2,2.18,2,0.06,2,0.36,2
32,-11.03,-142.95,9999,60,1.46,2,2.17,2,0.06,2,0.35,2
32,-11.03,-142.95,9998,95,2.24,2,2.34,2,0.67,2,0.47,2
32,-11.03,-142.95,9997,95,2.34,2,2.31,2,0.67,2,0.46,2
32,-11.03,-142.95,9996,131,2.24,2,6.38,2,0.13,2,0.64,2
32,-11.03,-142.95,9995,131,2.05,2,6.34,2,0.13,2,0.62,2
32,-11.03,-142.95,9994,201,2.15,2,7.16,2,0.02,2,0.71,2
32,-11.03,-142.95,9993,201,2.05,2,7.16,2,0.02,2,0.71,2
32,-11.03,-142.95,9992,336,19.91,2,27.34,2,0.00,2,2.20,2
32,-11.03,-142.95,9991,336,20.01,2,27.47,2,0.00,2,2.20,2
32,-11.03,-142.95,9990,451,30.65,2,31.58,2,0.00,2,2.17,2
32,-11.03,-142.95,9989,451,30.75,2,31.51,2,0.00,2,2.16,2
