Year,STNNBR,DEPTH,lat,lon,Hg_total,Hg0,MMHg_fM,DMHg_fM,CTDPRS,CTDTMP,CTDSAL,CTDOXY,TRANSM,FLUORM,SILCAT,NITRAT,NITRIT,PHSPHT
2011,20,1061,22.33,-35.87,0.87,0.08,29,34,1071,6.0934,35.0137,163.95,4.71455,0.005,19.22,26.07,0,1.73
2011,20,1500,22.33,-35.87,,0.06,,24,1516,4.7121,35.04225,215.2,4.7192,0.005,18.35,21.62,0,1.45
2011,20,1500,22.33,-35.87,,0.06,,24,1516,4.7121,35.04225,215.2,4.7192,0.005,18.25,21.63,0,1.45
2011,20,1750,22.33,-35.87,0.84,0.08,30,,1770,4.2175,35.0323,226.5,4.72035,0.005,20.2,20.9,0,1.41
2011,20,1750,22.33,-35.87,0.84,0.08,30,,1770,4.2175,35.0323,226.5,4.72035,0.005,20.2,20.91,0,1.41
2011,21,100,20.88,-32.62,0.5,0.14,78,19,101,23.2701,37.0688,205.4,4.6266,0.208,0.19,0.67,0.1,0.07
2011,21,100,20.88,-32.62,0.5,0.14,78,19,101,23.2701,37.0688,205.4,4.6266,0.208,0.19,0.65,0.1,0.07
2011,21,286,20.88,-32.62,0.92,0.24,406,7,288,15.2679,36.0806,144.5,4.6886,0.006,3.51,13.72,0,0.8
2011,21,286,20.88,-32.62,0.92,0.24,406,7,288,15.2679,36.0806,144.5,4.6886,0.006,3.61,13.74,0,0.81
2011,22,51,19.43,-29.38,0.42,0.1,111,4,51,24.8187,37.1725,206.2,4.64925,0.045,0.1,0,0,0
2011,22,51,19.43,-29.38,0.42,0.1,111,4,51,24.8187,37.1725,206.2,4.64925,0.045,0,0,0,0
2011,22,95,19.43,-29.38,0.35,0.09,,3,95.66666667,22.3062,37.02836667,203.2333333,4.6525,0.147,0.19,0.12,0.08,0.02
2011,22,95,19.43,-29.38,0.35,0.09,,3,95.66666667,22.3062,37.02836667,203.2333333,4.6525,0.147,0.19,0.15,0.07,0.02
2011,22,125,19.43,-29.38,0.53,0.2,,16,126,19.87755,36.71425,156.7,4.67495,0.0425,1.07,6.13,0.02,0.38
2011,22,125,19.43,-29.38,0.53,0.2,,16,126,19.87755,36.71425,156.7,4.67495,0.0425,1.07,5.92,0.02,0.37
2011,22,186,19.43,-29.38,0.73,0.22,19,41,187,16.50795,36.1741,110.7,4.685,0.0085,3.7,14.74,0,0.86
2011,22,186,19.43,-29.38,0.73,0.22,19,41,187,16.50795,36.1741,110.7,4.685,0.0085,3.7,14.78,0,0.86
2011,22,236,19.43,-29.38,0.86,0.18,1,56,238,15.3804,36.058,114.45,4.6874,0.0055,4.29,15.73,0,0.93
2011,22,236,19.43,-29.38,0.86,0.18,1,56,238,15.3804,36.058,114.45,4.6874,0.0055,4.39,15.72,0,0.93
2011,22,665,19.43,-29.38,1.26,0.32,,114,671,8.72355,35.18685,112.05,4.7061,0.006,15.51,27.89,0,1.79
2011,22,665,19.43,-29.38,1.26,0.32,,114,671,8.72355,35.18685,112.05,4.7061,0.006,15.42,27.89,0,1.8
2011,22,1200,19.43,-29.38,1.09,,,,1212,5.57015,35.0273,171.85,4.7155,0.006,20.2,25.49,0,1.74
2011,22,1200,19.43,-29.38,1.09,,,,1212,5.57015,35.0273,171.85,4.7155,0.006,20.3,25.55,0,1.75
2011,23,128,18.39,-26.77,0.84,0.14,217,10,129,19.3563,36.6942,169.9,4.6808,0.03,0.97,6.33,0.01,0.37
2011,23,128,18.39,-26.77,0.84,0.14,217,10,129,19.3563,36.6942,169.9,4.6808,0.03,1.07,6.25,0.02,0.37
2011,23,282,18.39,-26.77,1.08,0.24,137,145,284,13.6918,35.6869,85.1,4.6874,0.007,7.22,23.42,0,1.4
2011,23,282,18.39,-26.77,1.08,0.24,137,145,284,13.6918,35.6869,85.1,4.6874,0.007,7.22,23.38,0,1.39
2011,23,401,18.39,-26.77,1.37,0.33,103,155,404,12.4337,35.5924,91.7,4.6942,0.007,8.39,24.1,0,1.43
2011,23,401,18.39,-26.77,1.37,0.33,103,155,404,12.4337,35.5924,91.7,4.6942,0.007,8.39,24.02,0,1.43
2011,23,474,18.39,-26.77,1.55,0.67,,99,478,11.2413,35.4254,84.7,4.6982,0.007,10.73,27.26,0,1.64
2011,23,474,18.39,-26.77,1.55,0.67,,99,478,11.2413,35.4254,84.7,4.6982,0.007,10.73,27.22,0,1.63
2011,24,40,17.4,-24.5,0.47,,178,13,40,24.7018,36.82375,207.1,4.6316,0.048,0,0.01,0,0
2011,24,40,17.4,-24.5,0.47,,178,13,40,24.7018,36.82375,207.1,4.6316,0.048,0,0,0,0
2011,24,71,17.4,-24.5,0.58,0.06,0,140,71,21.62265,36.6588,201.3,4.61325,0.2235,0.49,0.71,0.11,0.13
2011,24,71,17.4,-24.5,0.58,0.06,0,140,71,21.62265,36.6588,201.3,4.61325,0.2235,0.49,0.65,0.11,0.13
2011,24,286,17.4,-24.5,1.29,0.43,54,58,288,12.5515,35.49435,70.65,4.6848,0.004,8.97,26.42,0,1.6
2011,24,286,17.4,-24.5,1.29,0.43,54,58,288,12.5515,35.49435,70.65,4.6848,0.004,9.07,26.41,0,1.6
2011,24,451,17.4,-24.5,1.38,0.25,110,191,454.5,10.557425,35.26955,61.875,4.6912,0.0085,12.59,30.75,0,1.86
2011,24,451,17.4,-24.5,1.38,0.25,110,191,454.5,10.557425,35.26955,61.875,4.6912,0.0085,12.78,30.82,0,1.87
2011,24,801,17.4,-24.5,1.29,,183,76,808,7.1641,34.92195,101.2,4.7064,0.007,20.88,32.49,0,2.11
2011,24,801,17.4,-24.5,1.29,,183,76,808,7.1641,34.92195,101.2,4.7064,0.007,20.79,32.42,0,2.11
2011,24,1099,17.4,-24.5,1.01,0.11,220,60,1110,5.9015,34.96035,141.85,4.7099,0.007,22.25,28.79,0,1.92
2011,24,1099,17.4,-24.5,1.01,0.11,220,60,1110,5.9015,34.96035,141.85,4.7099,0.007,22.05,28.85,0,1.93
