Year,STNNBR,LATITUDE,LONGITUDE,CTDDEPTH,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W
2011,18,24.15,-40.22,601,7.02,2,17.82,2,0.00,2,1.09,2
2011,18,24.15,-40.22,601,7.02,2,17.76,2,0.00,2,1.10,2
2011,18,24.15,-40.22,776,11.51,2,22.16,2,0.00,2,1.38,2
2011,18,24.15,-40.22,776,11.51,2,22.05,2,0.00,2,1.38,2
2011,18,24.15,-40.22,966,16.69,2,24.71,2,0.00,2,1.61,2
2011,18,24.15,-40.22,966,16.69,2,24.68,2,0.00,2,1.61,2
2011,18,24.15,-40.22,1151,16.88,2,23.13,2,0.00,2,1.53,2
2011,18,24.15,-40.22,1151,16.88,2,23.16,2,0.00,2,1.53,2
2011,18,24.15,-40.22,1325,16.10,2,21.25,2,0.00,2,1.41,2
2011,18,24.15,-40.22,1325,16.20,2,21.28,2,0.00,2,1.41,2
2011,18,24.15,-40.22,1501,16.69,2,20.39,2,0.00,2,1.36,2
2011,18,24.15,-40.22,1501,16.78,2,20.38,2,0.00,2,1.36,2
2011,18,24.15,-40.22,1800,19.81,2,19.96,2,0.00,2,1.34,2
2011,18,24.15,-40.22,1800,19.81,2,19.96,2,0.00,2,1.34,2
2011,18,24.15,-40.22,2098,23.91,2,20.03,2,0.00,2,1.37,2
2011,18,24.15,-40.22,2098,24.10,2,20.02,2,0.00,2,1.37,2
2011,18,24.15,-40.22,2550,30.25,2,20.51,2,0.00,2,1.41,2
2011,18,24.15,-40.22,2550,30.15,2,20.46,2,0.00,2,1.40,2
2011,18,24.15,-40.22,3000,35.62,2,20.98,2,0.00,2,1.43,2
2011,18,24.15,-40.22,3000,35.52,2,20.97,2,0.00,2,1.43,2
2011,18,24.15,-40.22,3399,39.33,2,21.24,2,0.00,2,1.45,2
2011,18,24.15,-40.22,3399,39.33,2,21.24,2,0.00,2,1.45,2
2011,18,24.15,-40.22,3799,42.16,2,21.44,2,0.00,2,1.46,2
2011,18,24.15,-40.22,3799,41.96,2,21.40,2,0.00,2,1.47,2
2011,18,24.15,-40.22,4297,45.18,2,21.64,2,0.00,2,1.48,2
2011,18,24.15,-40.22,4297,45.09,2,21.64,2,0.00,2,1.49,2
2011,19,23.24,-38.04,61,0.19,2,0.04,2,0.00,2,0.00,2
2011,19,23.24,-38.04,61,0.19,2,0.00,2,0.00,2,0.00,2
2011,19,23.24,-38.04,106,0.10,2,0.00,2,0.08,2,0.00,2
2011,19,23.24,-38.04,106,0.00,2,0.01,2,0.08,2,0.00,2
2011,19,23.24,-38.04,136,0.19,2,0.62,2,0.01,2,0.11,2
2011,19,23.24,-38.04,136,0.19,2,0.59,2,0.02,2,0.09,2
2011,19,23.24,-38.04,187,0.68,2,3.74,2,0.00,2,0.23,2
2011,19,23.24,-38.04,187,0.58,2,3.73,2,0.00,2,0.22,2
2011,19,23.24,-38.04,238,1.17,2,6.32,2,0.00,2,0.39,2
2011,19,23.24,-38.04,238,1.27,2,6.33,2,0.00,2,0.38,2
2011,19,23.24,-38.04,285,1.85,2,8.20,2,0.00,2,0.50,2
2011,19,23.24,-38.04,285,1.85,2,8.17,2,0.00,2,0.49,2
2011,19,23.24,-38.04,353,2.93,2,11.54,2,0.00,2,0.70,2
2011,19,23.24,-38.04,353,2.93,2,11.35,2,0.00,2,0.69,2
2011,19,23.24,-38.04,422,3.90,2,13.93,2,0.00,2,0.85,2
2011,19,23.24,-38.04,422,3.90,2,13.92,2,0.00,2,0.85,2
2011,19,23.24,-38.04,531,5.46,2,16.72,2,0.00,2,1.02,2
2011,19,23.24,-38.04,531,5.56,2,16.64,2,0.00,2,1.02,2
2011,19,23.24,-38.04,601,7.12,2,18.67,2,0.00,2,1.16,2
2011,19,23.24,-38.04,601,7.12,2,18.64,2,0.00,2,1.15,2
2011,19,23.24,-38.04,852,15.61,2,25.09,2,0.00,2,1.64,2
2011,19,23.24,-38.04,852,15.61,2,25.01,2,0.00,2,1.64,2
2011,19,23.24,-38.04,1002,18.44,2,25.86,2,0.00,2,1.73,2
2011,19,23.24,-38.04,1002,18.34,2,25.88,2,0.00,2,1.74,2
2011,20,22.33,-35.87,41,0.00,2,0.00,2,0.00,2,0.00,2
2011,20,22.33,-35.87,41,0.10,2,0.00,2,0.00,2,0.00,2
2011,20,22.33,-35.87,66,0.10,2,0.00,2,0.00,2,0.00,2
2011,20,22.33,-35.87,66,0.10,2,0.00,2,0.00,2,0.00,2
2011,20,22.33,-35.87,76,0.00,2,0.00,2,0.00,2,0.00,2
2011,20,22.33,-35.87,76,0.00,2,0.00,2,0.00,2,0.00,2
2011,20,22.33,-35.87,106,0.19,2,0.80,2,0.06,2,0.05,2
2011,20,22.33,-35.87,106,0.19,2,0.78,2,0.06,2,0.04,2
2011,20,22.33,-35.87,137,0.58,2,3.21,2,0.02,2,0.17,2
2011,20,22.33,-35.87,137,0.68,2,3.20,2,0.02,2,0.18,2
2011,20,22.33,-35.87,187,0.97,2,5.68,2,0.00,2,0.31,2
2011,20,22.33,-35.87,187,0.97,2,5.65,2,0.00,2,0.31,2
2011,20,22.33,-35.87,236,1.75,2,9.00,2,0.00,2,0.52,2
2011,20,22.33,-35.87,236,1.85,2,9.01,2,0.00,2,0.53,2
2011,20,22.33,-35.87,301,2.53,2,10.31,2,0.00,2,0.61,2
2011,20,22.33,-35.87,301,2.53,2,10.31,2,0.00,2,0.61,2
2011,20,22.33,-35.87,376,4.10,2,14.14,2,0.00,2,0.86,2
2011,20,22.33,-35.87,376,4.19,2,14.07,2,0.00,2,0.86,2
2011,20,22.33,-35.87,441,4.88,2,15.39,2,0.00,2,0.95,2
2011,20,22.33,-35.87,441,4.97,2,15.39,2,0.00,2,0.95,2
2011,20,22.33,-35.87,501,5.95,2,16.91,2,0.00,2,1.05,2
2011,20,22.33,-35.87,501,6.05,2,16.89,2,0.00,2,1.06,2
2011,20,22.33,-35.87,601,9.36,2,21.39,2,0.00,2,1.37,2
2011,20,22.33,-35.87,601,9.36,2,21.34,2,0.00,2,1.37,2
2011,20,22.33,-35.87,1897,21.86,2,20.68,2,0.00,2,1.38,2
2011,20,22.33,-35.87,1897,21.37,2,20.55,2,0.00,2,1.36,2
2011,20,22.33,-35.87,2099,23.71,2,20.48,2,0.00,2,1.37,2
2011,20,22.33,-35.87,2099,23.62,2,20.49,2,0.00,2,1.37,2
2011,20,22.33,-35.87,2298,26.54,2,20.42,2,0.00,2,1.38,2
2011,20,22.33,-35.87,2298,26.64,2,20.47,2,0.00,2,1.38,2
2011,20,22.33,-35.87,2497,29.76,2,20.50,2,0.00,2,1.39,2
2011,20,22.33,-35.87,2497,29.86,2,20.52,2,0.00,2,1.39,2
2011,20,22.33,-35.87,2698,32.79,2,20.68,2,0.00,2,1.40,2
2011,20,22.33,-35.87,2698,32.59,2,20.67,2,0.00,2,1.40,2
2011,20,22.33,-35.87,3096,36.99,2,20.97,2,0.00,2,1.42,2
2011,20,22.33,-35.87,3096,36.79,2,20.97,2,0.00,2,1.42,2
2011,20,22.33,-35.87,3496,40.89,2,21.31,2,0.00,2,1.43,2
2011,20,22.33,-35.87,3496,40.89,2,21.30,2,0.00,2,1.44,2
2011,20,22.33,-35.87,3896,43.92,2,21.61,2,0.00,2,1.46,2
2011,20,22.33,-35.87,3896,43.92,2,21.57,2,0.00,2,1.46,2
2011,20,22.33,-35.87,4295,45.48,2,21.77,2,0.00,2,1.47,2
2011,20,22.33,-35.87,4295,45.48,2,21.74,2,0.00,2,1.47,2
2011,20,22.33,-35.87,4892,47.04,2,21.83,2,0.00,2,1.48,2
2011,20,22.33,-35.87,4892,46.94,2,21.85,2,0.00,2,1.47,2
2011,20,22.33,-35.87,5243,47.53,2,21.79,2,0.00,2,1.48,2
2011,20,22.33,-35.87,5243,47.53,2,21.82,2,0.00,2,1.47,2
2011,20,22.33,-35.87,5792,47.82,2,21.79,2,0.00,2,1.48,2
2011,20,22.33,-35.87,5792,48.11,2,21.79,2,0.00,2,1.48,2
2011,20,22.38,-35.87,700,11.80,2,23.80,2,0.00,2,1.48,2
2011,20,22.38,-35.87,700,12.10,2,23.84,2,0.00,2,1.48,2
2011,20,22.38,-35.87,810,16.00,2,26.38,2,0.00,2,1.69,2
2011,20,22.38,-35.87,810,15.90,2,26.38,2,0.00,2,1.69,2
2011,20,22.38,-35.87,926,18.64,2,27.21,2,0.00,2,1.79,2
2011,20,22.38,-35.87,926,18.64,2,27.19,2,0.00,2,1.78,2
2011,20,22.38,-35.87,1061,19.32,2,26.05,2,0.00,2,1.73,2
2011,20,22.38,-35.87,1061,19.22,2,26.07,2,0.00,2,1.73,2
2011,20,22.38,-35.87,1199,18.25,2,24.09,2,0.00,2,1.60,2
2011,20,22.38,-35.87,1199,18.25,2,24.14,2,0.00,2,1.61,2
2011,20,22.38,-35.87,1349,17.56,2,22.25,2,0.00,2,1.48,2
2011,20,22.38,-35.87,1349,17.56,2,22.26,2,0.00,2,1.48,2
2011,20,22.38,-35.87,1500,18.35,2,21.62,2,0.00,2,1.45,2
2011,20,22.38,-35.87,1500,18.25,2,21.63,2,0.00,2,1.45,2
2011,20,22.38,-35.87,1626,18.83,2,21.01,2,0.00,2,1.41,2
2011,20,22.38,-35.87,1626,18.74,2,21.01,2,0.00,2,1.41,2
2011,20,22.38,-35.87,1750,20.20,2,20.90,2,0.00,2,1.41,2
2011,20,22.38,-35.87,1750,20.20,2,20.91,2,0.00,2,1.41,2
2011,20,22.38,-35.87,4696,46.75,2,21.95,2,0.00,2,1.49,2
2011,20,22.38,-35.87,4696,46.36,2,21.93,2,0.00,2,1.49,2
2011,20,22.38,-35.87,5096,47.23,2,21.89,2,0.00,2,1.49,2
2011,20,22.38,-35.87,5096,47.33,2,21.89,2,0.00,2,1.49,2
2011,20,22.38,-35.87,5384,47.72,2,21.89,2,0.00,2,1.49,2
2011,20,22.38,-35.87,5384,48.11,2,21.89,2,0.00,2,1.49,2
2011,21,20.88,-32.62,41,0.10,2,0.00,2,0.00,2,0.00,2
2011,21,20.88,-32.62,41,0.00,2,0.00,2,0.00,2,0.00,2
2011,21,20.88,-32.62,61,0.00,2,0.00,2,0.00,2,0.00,2
2011,21,20.88,-32.62,61,0.00,2,0.00,2,0.00,2,0.00,2
2011,21,20.88,-32.62,100,0.19,2,0.67,2,0.10,2,0.07,2
2011,21,20.88,-32.62,100,0.19,2,0.65,2,0.10,2,0.07,2
2011,21,20.88,-32.62,181,3.22,2,14.35,2,0.00,2,0.83,2
2011,21,20.88,-32.62,181,3.22,2,14.22,2,0.00,2,0.83,2
2011,21,20.88,-32.62,206,4.10,2,16.89,2,0.00,2,0.99,2
2011,21,20.88,-32.62,206,4.10,2,16.89,2,0.00,2,1.00,2
2011,21,20.88,-32.62,286,3.51,2,13.72,2,0.00,2,0.80,2
2011,21,20.88,-32.62,286,3.61,2,13.74,2,0.00,2,0.81,2
2011,21,20.88,-32.62,336,4.29,2,15.23,2,0.00,2,0.90,2
2011,21,20.88,-32.62,336,4.19,2,15.18,2,0.00,2,0.90,2
2011,21,20.88,-32.62,401,5.46,2,17.83,2,0.00,2,1.05,2
2011,21,20.88,-32.62,401,5.46,2,17.78,2,0.00,2,1.05,2
2011,21,20.88,-32.62,502,7.80,2,21.54,2,0.00,2,1.29,2
2011,21,20.88,-32.62,502,7.80,2,21.52,2,0.00,2,1.30,2
2011,21,20.88,-32.62,626,12.59,2,26.48,2,0.00,2,1.65,2
2011,21,20.88,-32.62,626,12.59,2,26.39,2,0.00,2,1.65,2
2011,21,20.88,-32.62,801,18.05,2,29.09,2,0.00,2,1.89,2
2011,21,20.88,-32.62,801,18.44,2,29.18,2,0.00,2,1.90,2
2011,21,20.88,-32.62,1001,20.39,2,27.93,2,0.00,2,1.87,2
2011,21,20.88,-32.62,1001,20.39,2,27.94,2,0.00,2,1.88,2
2011,22,19.43,-29.38,51,0.10,2,0.00,2,0.00,2,0.00,2
2011,22,19.43,-29.38,51,0.00,2,0.00,2,0.00,2,0.00,2
2011,22,19.43,-29.38,81,0.00,2,0.00,2,0.00,2,0.00,2
2011,22,19.43,-29.38,81,0.00,2,0.00,2,0.00,2,0.00,2
2011,22,19.43,-29.38,95,0.19,2,0.12,2,0.08,2,0.02,2
2011,22,19.43,-29.38,95,0.19,2,0.15,2,0.07,2,0.02,2
2011,22,19.43,-29.38,125,1.07,2,6.13,2,0.02,2,0.38,2
2011,22,19.43,-29.38,125,1.07,2,5.92,2,0.02,2,0.37,2
2011,22,19.43,-29.38,186,3.70,2,14.74,2,0.00,2,0.86,2
2011,22,19.43,-29.38,186,3.70,2,14.78,2,0.00,2,0.86,2
2011,22,19.43,-29.38,236,4.29,2,15.73,2,0.00,2,0.93,2
2011,22,19.43,-29.38,236,4.39,2,15.72,2,0.00,2,0.93,2
2011,22,19.43,-29.38,286,4.97,2,16.95,2,0.00,2,1.00,2
2011,22,19.43,-29.38,286,4.97,2,16.93,2,0.00,2,1.00,2
2011,22,19.43,-29.38,391,6.92,2,20.16,2,0.00,2,1.20,2
2011,22,19.43,-29.38,391,6.92,2,20.11,2,0.00,2,1.20,2
2011,22,19.43,-29.38,552,12.10,2,26.63,2,0.00,2,1.64,2
2011,22,19.43,-29.38,552,12.10,2,26.57,2,0.00,2,1.65,2
2011,22,19.43,-29.38,665,15.51,2,27.89,2,0.00,2,1.79,2
2011,22,19.43,-29.38,665,15.42,2,27.89,2,0.00,2,1.80,2
2011,22,19.43,-29.38,901,22.25,2,29.99,2,0.00,2,2.02,2
2011,22,19.43,-29.38,901,22.06,2,29.99,2,0.00,2,2.02,2
2011,22,19.43,-29.38,1200,20.20,2,25.49,2,0.00,2,1.74,2
2011,22,19.43,-29.38,1200,20.30,2,25.55,2,0.00,2,1.75,2
2011,22,19.43,-29.38,1498,20.00,2,22.58,2,0.00,2,1.49,2
2011,22,19.43,-29.38,1498,19.81,2,22.45,2,0.00,2,1.48,2
2011,22,19.43,-29.38,1798,21.47,2,21.08,2,0.00,2,1.41,2
2011,22,19.43,-29.38,1798,21.37,2,21.09,2,0.00,2,1.41,2
2011,22,19.43,-29.38,2098,24.40,2,20.54,2,0.00,2,1.39,2
2011,22,19.43,-29.38,2098,24.40,2,20.56,2,0.00,2,1.40,2
2011,22,19.43,-29.38,2397,28.50,2,20.60,2,0.00,2,1.40,2
2011,22,19.43,-29.38,2397,28.40,2,20.61,2,0.00,2,1.40,2
2011,22,19.43,-29.38,2697,32.59,2,20.72,2,0.00,2,1.41,2
2011,22,19.43,-29.38,2697,32.59,2,20.72,2,0.00,2,1.41,2
2011,22,19.43,-29.38,2997,36.60,2,20.98,2,0.00,2,1.43,2
2011,22,19.43,-29.38,2997,36.69,2,20.99,2,0.00,2,1.43,2
2011,22,19.43,-29.38,3296,40.69,2,21.35,2,0.00,2,1.45,2
2011,22,19.43,-29.38,3296,40.69,2,21.36,2,0.00,2,1.45,2
2011,22,19.43,-29.38,3595,43.43,2,21.58,2,0.00,2,1.47,2
2011,22,19.43,-29.38,3595,43.33,2,21.58,2,0.00,2,1.47,2
2011,22,19.43,-29.38,3895,45.48,2,21.78,2,0.00,2,1.48,2
2011,22,19.43,-29.38,3895,45.38,2,21.78,2,0.00,2,1.48,2
2011,22,19.43,-29.38,4194,46.16,2,21.83,2,0.00,2,1.49,2
2011,22,19.43,-29.38,4194,46.16,2,21.85,2,0.00,2,1.49,2
2011,22,19.43,-29.38,4595,46.65,2,21.90,2,0.00,2,1.49,2
2011,22,19.43,-29.38,4595,46.65,2,21.88,2,0.00,2,1.49,2
2011,22,19.43,-29.38,4979,46.84,2,21.92,2,0.00,2,1.49,2
2011,22,19.43,-29.38,4979,46.94,2,21.92,2,0.00,2,1.50,2
2011,23,18.39,-26.77,51,0.19,2,0.00,2,0.00,2,0.00,2
2011,23,18.39,-26.77,51,0.10,2,0.00,2,0.00,2,0.00,2
2011,23,18.39,-26.77,77,0.10,2,0.00,2,0.00,2,0.00,2
2011,23,18.39,-26.77,77,0.00,2,0.00,2,0.00,2,0.00,2
2011,23,18.39,-26.77,128,0.97,2,6.33,2,0.01,2,0.37,2
2011,23,18.39,-26.77,128,1.07,2,6.25,2,0.02,2,0.37,2
2011,23,18.39,-26.77,186,3.12,2,13.63,2,0.00,2,0.76,2
2011,23,18.39,-26.77,186,3.12,2,13.40,2,0.00,2,0.75,2
2011,23,18.39,-26.77,236,5.56,2,19.68,2,0.00,2,1.15,2
2011,23,18.39,-26.77,236,5.46,2,19.49,2,0.00,2,1.15,2
2011,23,18.39,-26.77,282,7.22,2,23.42,2,0.00,2,1.40,2
2011,23,18.39,-26.77,282,7.22,2,23.38,2,0.00,2,1.39,2
2011,23,18.39,-26.77,351,7.51,2,22.98,2,0.00,2,1.37,2
2011,23,18.39,-26.77,351,7.51,2,23.02,2,0.00,2,1.37,2
2011,23,18.39,-26.77,401,8.39,2,24.10,2,0.00,2,1.43,2
2011,23,18.39,-26.77,401,8.39,2,24.02,2,0.00,2,1.43,2
2011,23,18.39,-26.77,474,10.73,2,27.26,2,0.00,2,1.64,2
2011,23,18.39,-26.77,474,10.73,2,27.22,2,0.00,2,1.63,2
2011,23,18.39,-26.77,551,13.66,2,29.29,2,0.00,2,1.80,2
2011,23,18.39,-26.77,551,13.66,2,29.25,2,0.00,2,1.80,2
2011,23,18.39,-26.77,751,19.71,2,31.21,2,0.00,2,2.02,2
2011,23,18.39,-26.77,751,19.71,2,31.23,2,0.00,2,2.03,2
2011,23,18.39,-26.77,1001,21.47,2,29.09,2,0.00,2,1.93,2
2011,23,18.39,-26.77,1001,21.57,2,29.08,2,0.00,2,1.94,2
2011,24,17.40,-24.50,40,0.00,2,0.01,2,0.00,2,0.00,2
2011,24,17.40,-24.50,40,0.00,2,0.00,2,0.00,2,0.00,2
2011,24,17.40,-24.50,51,0.10,2,0.00,2,0.00,2,0.00,2
2011,24,17.40,-24.50,51,0.00,2,0.00,2,0.00,2,0.00,2
2011,24,17.40,-24.50,71,0.49,2,0.71,2,0.11,2,0.13,2
2011,24,17.40,-24.50,71,0.49,2,0.65,2,0.11,2,0.13,2
2011,24,17.40,-24.50,91,1.27,2,7.11,2,0.07,2,0.47,2
2011,24,17.40,-24.50,91,1.27,2,7.02,2,0.07,2,0.47,2
2011,24,17.40,-24.50,136,3.02,2,12.83,2,0.00,2,0.75,2
2011,24,17.40,-24.50,136,2.92,2,12.79,2,0.00,2,0.75,2
2011,24,17.40,-24.50,186,4.68,2,17.62,2,0.00,2,1.04,2
2011,24,17.40,-24.50,186,4.78,2,17.58,2,0.00,2,1.03,2
2011,24,17.40,-24.50,236,7.71,2,24.46,2,0.00,2,1.47,2
2011,24,17.40,-24.50,236,7.61,2,24.40,2,0.00,2,1.47,2
2011,24,17.40,-24.50,286,8.97,2,26.42,2,0.00,2,1.60,2
2011,24,17.40,-24.50,286,9.07,2,26.41,2,0.00,2,1.60,2
2011,24,17.40,-24.50,451,12.59,2,30.75,2,0.00,2,1.86,2
2011,24,17.40,-24.50,451,12.78,2,30.82,2,0.00,2,1.87,2
2011,24,17.40,-24.50,801,20.88,2,32.49,2,0.00,2,2.11,2
2011,24,17.40,-24.50,801,20.79,2,32.42,2,0.00,2,2.11,2
2011,24,17.40,-24.50,1099,22.25,2,28.79,2,0.00,2,1.92,2
2011,24,17.40,-24.50,1099,22.05,2,28.85,2,0.00,2,1.93,2
2011,24,17.40,-24.50,1500,21.96,2,24.05,2,0.00,2,1.64,2
2011,24,17.40,-24.50,1500,22.15,2,24.10,2,0.00,2,1.65,2
2011,24,17.40,-24.50,351,10.44,2,28.64,2,0.00,2,1.69,2
2011,24,17.40,-24.50,351,10.34,2,28.41,2,0.00,2,1.67,2
2011,24,17.40,-24.50,600,16.39,2,32.07,2,0.00,2,1.97,2
2011,24,17.40,-24.50,600,16.20,2,32.13,2,0.00,2,1.98,2
2011,24,17.40,-24.50,964,22.25,2,31.08,2,0.00,2,2.02,2
2011,24,17.40,-24.50,964,22.25,2,31.17,2,0.00,2,2.03,2
2011,24,17.40,-24.50,1256,21.57,2,26.03,2,0.00,2,1.72,2
2011,24,17.40,-24.50,1256,21.57,2,26.14,2,0.00,2,1.72,2
2011,24,17.40,-24.50,1749,23.03,2,22.15,2,0.00,2,1.47,2
2011,24,17.40,-24.50,1749,22.83,2,22.22,2,0.00,2,1.47,2
2011,24,17.40,-24.50,1999,25.57,2,21.57,2,0.00,2,1.43,2
2011,24,17.40,-24.50,1999,25.57,2,21.57,2,0.00,2,1.42,2
2011,24,17.40,-24.50,2249,28.30,2,21.24,2,0.00,2,1.42,2
2011,24,17.40,-24.50,2249,28.30,2,21.23,2,0.00,2,1.42,2
2011,24,17.40,-24.50,2499,30.64,2,21.04,2,0.00,2,1.40,2
2011,24,17.40,-24.50,2499,30.64,2,21.04,2,0.00,2,1.41,2
2011,24,17.40,-24.50,2748,32.69,2,20.94,2,0.00,2,1.40,2
2011,24,17.40,-24.50,2748,32.50,2,20.93,2,0.00,2,1.40,2
2011,24,17.40,-24.50,2998,35.03,2,21.08,2,0.00,2,1.41,2
2011,24,17.40,-24.50,2998,35.03,2,21.09,2,0.00,2,1.41,2
2011,24,17.40,-24.50,3198,38.25,2,21.34,2,0.00,2,1.42,2
2011,24,17.40,-24.50,3198,38.06,2,21.34,2,0.00,2,1.42,2
2011,24,17.40,-24.50,3517,43.13,2,22.02,2,0.00,2,1.45,2
2011,24,17.40,-24.50,3517,43.13,2,21.98,2,0.00,2,1.45,2
