Station_ID	Sample_Depth	Start_Latitude	Start_Longitude	Hg0_pM	HgT_pM	DMHg_pM	MMHg_pM	TRANSM	FLUORM	CTDPRS	CTDTMP	CTDSAL	CTDOXY	SILCAT	NITRAT	NITRIT	PHSPHT
57	37	73.493	-156.811	0.32	1.4	0.007	0.023	4.4422	0.046	37.2	-0.7956	28.5125	331.2	2.75	0.01	0	0.6
57	37	73.493	-156.811	0.32	1.4	0.007	0.023	4.4422	0.046	37.2	-0.7956	28.5125	331.2	2.85	0.01	0	0.6
57	37	73.493	-156.811	0.32	1.4	0.007	0.023	4.437	0.085	37.2	-0.7956	28.5125	331.2	2.75	0.01	0	0.6
57	37	73.493	-156.811	0.32	1.4	0.007	0.023	4.437	0.085	37.2	-0.7956	28.5125	331.2	2.85	0.01	0	0.6
57	37	73.493	-156.811	0.32	1.4	0.007	0.023	4.44	0.059	37.2	-0.7956	28.5125	331.2	2.75	0.01	0	0.6
57	37	73.493	-156.811	0.32	1.4	0.007	0.023	4.44	0.059	37.2	-0.7956	28.5125	331.2	2.85	0.01	0	0.6
57	58	73.493	-156.811	0.65	1.22	0.011	0.023	4.4354	0.07	58.2	0.4243	30.5816	318	4.31	0	0	0.72
57	58	73.493	-156.811	0.65	1.22	0.011	0.023	4.4354	0.07	58.2	0.4243	30.5816	318	4.21	0	0	0.72
57	58	73.493	-156.811	0.65	1.22	0.011	0.023	4.4411	0.062	58.2	0.4243	30.5816	318	4.31	0	0	0.72
57	58	73.493	-156.811	0.65	1.22	0.011	0.023	4.4411	0.062	58.2	0.4243	30.5816	318	4.21	0	0	0.72
57	58	73.493	-156.811	0.65	1.22	0.011	0.023	4.437	0.076	58.2	0.4243	30.5816	318	4.31	0	0	0.72
57	58	73.493	-156.811	0.65	1.22	0.011	0.023	4.437	0.076	58.2	0.4243	30.5816	318	4.21	0	0	0.72
57	66	73.493	-156.811	0.61	1.68	0.021	0.034	4.4299	0.097	67.1	0.1385	31.0035	311.3	5.78	0.49	0.08	0.83
57	66	73.493	-156.811	0.61	1.68	0.021	0.034	4.4299	0.097	67.1	0.1385	31.0035	311.3	5.88	0.61	0.09	0.84
57	66	73.493	-156.811	0.61	1.68	0.021	0.034	4.433	0.083	67.1	0.1385	31.0035	311.3	5.78	0.49	0.08	0.83
57	66	73.493	-156.811	0.61	1.68	0.021	0.034	4.433	0.083	67.1	0.1385	31.0035	311.3	5.88	0.61	0.09	0.84
57	66	73.493	-156.811	0.61	1.68	0.021	0.034	4.4329	0.099	67.1	0.1385	31.0035	311.3	5.78	0.49	0.08	0.83
57	66	73.493	-156.811	0.61	1.68	0.021	0.034	4.4329	0.099	67.1	0.1385	31.0035	311.3	5.88	0.61	0.09	0.84
57	86	73.493	-156.811	0.7	1.55	0.017	0.011	4.443	0.074	86.4	-0.9936	31.7679	273.4	14	7.31	0.02	1.28
57	86	73.493	-156.811	0.7	1.55	0.017	0.011	4.443	0.074	86.4	-0.9936	31.7679	273.4	13.9	7.31	0.01	1.28
57	86	73.493	-156.811	0.7	1.55	0.017	0.011	4.4449	0.073	86.4	-0.9936	31.7679	273.4	14	7.31	0.02	1.28
57	86	73.493	-156.811	0.7	1.55	0.017	0.011	4.4449	0.073	86.4	-0.9936	31.7679	273.4	13.9	7.31	0.01	1.28
57	86	73.493	-156.811	0.7	1.55	0.017	0.011	4.4433	0.064	86.4	-0.9936	31.7679	273.4	14	7.31	0.02	1.28
57	86	73.493	-156.811	0.7	1.55	0.017	0.011	4.4433	0.064	86.4	-0.9936	31.7679	273.4	13.9	7.31	0.01	1.28
57	105	73.493	-156.811	0.48	1.51	0.031	0.051	4.4525	0.031	106.2	-1.1121	32.1679	256.8	21.34	10.63	0.01	1.53
57	105	73.493	-156.811	0.48	1.51	0.031	0.051	4.4525	0.031	106.2	-1.1121	32.1679	256.8	20.95	10.53	0	1.52
57	105	73.493	-156.811	0.48	1.51	0.031	0.051	4.4539	0.025	106.2	-1.1121	32.1679	256.8	21.34	10.63	0.01	1.53
57	105	73.493	-156.811	0.48	1.51	0.031	0.051	4.4539	0.025	106.2	-1.1121	32.1679	256.8	20.95	10.53	0	1.52
57	105	73.493	-156.811	0.48	1.51	0.031	0.051	4.4475	0.025	106.2	-1.1121	32.1679	256.8	21.34	10.63	0.01	1.53
57	105	73.493	-156.811	0.48	1.51	0.031	0.051	4.4475	0.025	106.2	-1.1121	32.1679	256.8	20.95	10.53	0	1.52
57	126	73.493	-156.811	0.05	1.71	0.059	0	4.4368	0.016	127.1	-1.3541	32.4329	250.6	25.15	11.97	0	1.62
57	126	73.493	-156.811	0.05	1.71	0.059	0	4.4368	0.016	127.1	-1.3541	32.4329	250.6	25.25	12.02	0	1.63
57	126	73.493	-156.811	0.05	1.71	0.059	0	4.4543	0.016	127.1	-1.3541	32.4329	250.6	25.15	11.97	0	1.62
57	126	73.493	-156.811	0.05	1.71	0.059	0	4.4543	0.016	127.1	-1.3541	32.4329	250.6	25.25	12.02	0	1.63
57	126	73.493	-156.811	0.05	1.71	0.059	0	4.4409	0.018	127.1	-1.3541	32.4329	250.6	25.15	11.97	0	1.62
57	126	73.493	-156.811	0.05	1.71	0.059	0	4.4409	0.018	127.1	-1.3541	32.4329	250.6	25.25	12.02	0	1.63
57	185	73.40166667	-156.8103333	0.28	1.006666667	0.030666667	0.047333333	4.4477	0.016	187.4	-1.4797	33.0936	228.1	33.94	15.59	0	1.82
57	185	73.40166667	-156.8103333	0.28	1.006666667	0.030666667	0.047333333	4.4477	0.016	187.4	-1.4797	33.0936	228.1	34.04	15.73	0	1.83
57	185	73.40166667	-156.8103333	0.28	1.006666667	0.030666667	0.047333333	4.4477	0.016	187.4	-1.4775	33.1135	228.4	34.13	15.87	0	1.81
57	185	73.40166667	-156.8103333	0.28	1.006666667	0.030666667	0.047333333	4.4477	0.016	187.4	-1.4775	33.1135	228.4	33.94	15.82	0	1.83
57	185	73.40166667	-156.8103333	0.28	1.006666667	0.030666667	0.047333333	4.4567	0.016	187.4	-1.4797	33.0936	228.1	33.94	15.59	0	1.82
57	185	73.40166667	-156.8103333	0.28	1.006666667	0.030666667	0.047333333	4.4567	0.016	187.4	-1.4797	33.0936	228.1	34.04	15.73	0	1.83
57	185	73.40166667	-156.8103333	0.28	1.006666667	0.030666667	0.047333333	4.4567	0.016	187.4	-1.4775	33.1135	228.4	34.13	15.87	0	1.81
57	185	73.40166667	-156.8103333	0.28	1.006666667	0.030666667	0.047333333	4.4567	0.016	187.4	-1.4775	33.1135	228.4	33.94	15.82	0	1.83
57	185	73.40166667	-156.8103333	0.28	1.006666667	0.030666667	0.047333333	4.4533	0.017	187.4	-1.4797	33.0936	228.1	33.94	15.59	0	1.82
57	185	73.40166667	-156.8103333	0.28	1.006666667	0.030666667	0.047333333	4.4533	0.017	187.4	-1.4797	33.0936	228.1	34.04	15.73	0	1.83
57	185	73.40166667	-156.8103333	0.28	1.006666667	0.030666667	0.047333333	4.4533	0.017	187.4	-1.4775	33.1135	228.4	34.13	15.87	0	1.81
57	185	73.40166667	-156.8103333	0.28	1.006666667	0.030666667	0.047333333	4.4533	0.017	187.4	-1.4775	33.1135	228.4	33.94	15.82	0	1.83
57	234	73.493	-156.811	0.35	1.32	0.087	0	4.4469	0.015	236.6	-0.8691	34.0823	229.5	17.98	12.55	0	1.15
57	234	73.493	-156.811	0.35	1.32	0.087	0	4.4469	0.015	236.6	-0.8691	34.0823	229.5	17.89	12.57	0	1.16
57	234	73.493	-156.811	0.35	1.32	0.087	0	4.4576	0.015	236.6	-0.8691	34.0823	229.5	17.98	12.55	0	1.15
57	234	73.493	-156.811	0.35	1.32	0.087	0	4.4576	0.015	236.6	-0.8691	34.0823	229.5	17.89	12.57	0	1.16
57	234	73.493	-156.811	0.35	1.32	0.087	0	4.4368	0.015	236.6	-0.8691	34.0823	229.5	17.98	12.55	0	1.15
57	234	73.493	-156.811	0.35	1.32	0.087	0	4.4368	0.015	236.6	-0.8691	34.0823	229.5	17.89	12.57	0	1.16
57	305	73.493	-156.811	0.66	1.14	0.026	0.008	4.4567	0.012	308.4	0.2645	34.6501	232.7	10.45	12.73	0	0.94
57	305	73.493	-156.811	0.66	1.14	0.026	0.008	4.4567	0.012	308.4	0.2645	34.6501	232.7	10.26	12.74	0	0.95
57	305	73.493	-156.811	0.66	1.14	0.026	0.008	4.4573	0.013	308.4	0.2645	34.6501	232.7	10.45	12.73	0	0.94
57	305	73.493	-156.811	0.66	1.14	0.026	0.008	4.4573	0.013	308.4	0.2645	34.6501	232.7	10.26	12.74	0	0.95
57	305	73.493	-156.811	0.66	1.14	0.026	0.008	4.4423	0.012	308.4	0.2645	34.6501	232.7	10.45	12.73	0	0.94
57	305	73.493	-156.811	0.66	1.14	0.026	0.008	4.4423	0.012	308.4	0.2645	34.6501	232.7	10.26	12.74	0	0.95
57	444	73.356	-156.81	0	0.695	0.05	0.0255	4.4591	0.01	449.6	0.7466	34.831	243.6	7.23	12.87	0	0.88
57	444	73.356	-156.81	0	0.695	0.05	0.0255	4.4591	0.01	449.6	0.7466	34.831	243.6	7.33	12.78	0	0.88
57	444	73.356	-156.81	0	0.695	0.05	0.0255	4.458	0.01	449.6	0.7466	34.831	243.6	7.23	12.87	0	0.88
57	444	73.356	-156.81	0	0.695	0.05	0.0255	4.458	0.01	449.6	0.7466	34.831	243.6	7.33	12.78	0	0.88
57	444	73.356	-156.81	0	0.695	0.05	0.0255	4.4426	0.01	449.6	0.7466	34.831	243.6	7.23	12.87	0	0.88
57	444	73.356	-156.81	0	0.695	0.05	0.0255	4.4426	0.01	449.6	0.7466	34.831	243.6	7.33	12.78	0	0.88
57	445	73.493	-156.811	0	0.89	0.05	0	4.4592	0.01	450.1	0.7729	34.8315	244.5	7.03	12.55	0	0.86
57	445	73.493	-156.811	0	0.89	0.05	0	4.4592	0.01	450.1	0.7729	34.8315	244.5	6.94	12.61	0	0.86
57	445	73.493	-156.811	0	0.89	0.05	0	4.4592	0.01	449.8	0.7463	34.831	243.6	7.23	12.77	0	0.88
57	445	73.493	-156.811	0	0.89	0.05	0	4.4592	0.01	449.8	0.7463	34.831	243.6	7.23	12.77	0	0.88
57	445	73.493	-156.811	0	0.89	0.05	0	4.4575	0.01	450.1	0.7729	34.8315	244.5	7.03	12.55	0	0.86
57	445	73.493	-156.811	0	0.89	0.05	0	4.4575	0.01	450.1	0.7729	34.8315	244.5	6.94	12.61	0	0.86
57	445	73.493	-156.811	0	0.89	0.05	0	4.4575	0.01	449.8	0.7463	34.831	243.6	7.23	12.77	0	0.88
57	445	73.493	-156.811	0	0.89	0.05	0	4.4575	0.01	449.8	0.7463	34.831	243.6	7.23	12.77	0	0.88
57	445	73.493	-156.811	0	0.89	0.05	0	4.4429	0.011	450.1	0.7729	34.8315	244.5	7.03	12.55	0	0.86
57	445	73.493	-156.811	0	0.89	0.05	0	4.4429	0.011	450.1	0.7729	34.8315	244.5	6.94	12.61	0	0.86
57	445	73.493	-156.811	0	0.89	0.05	0	4.4429	0.011	449.8	0.7463	34.831	243.6	7.23	12.77	0	0.88
57	445	73.493	-156.811	0	0.89	0.05	0	4.4429	0.011	449.8	0.7463	34.831	243.6	7.23	12.77	0	0.88
57	550	73.356	-156.81	0	0.92	0.053	0.035	4.4551	0.011	556.6	0.5705	34.8505	246.4	7.13	12.71	0	0.87
57	550	73.356	-156.81	0	0.92	0.053	0.035	4.4551	0.011	556.6	0.5705	34.8505	246.4	7.13	12.73	0	0.87
57	550	73.356	-156.81	0	0.92	0.053	0.035	4.4576	0.01	556.6	0.5705	34.8505	246.4	7.13	12.71	0	0.87
57	550	73.356	-156.81	0	0.92	0.053	0.035	4.4576	0.01	556.6	0.5705	34.8505	246.4	7.13	12.73	0	0.87
57	550	73.356	-156.81	0	0.92	0.053	0.035	4.4455	0.01	556.6	0.5705	34.8505	246.4	7.13	12.71	0	0.87
57	550	73.356	-156.81	0	0.92	0.053	0.035	4.4455	0.01	556.6	0.5705	34.8505	246.4	7.13	12.73	0	0.87
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4562	0.011	557.8	0.6185	34.8496	246.9	7.03	12.59	0	0.86
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4562	0.011	557.8	0.6185	34.8496	246.9	7.03	12.5	0	0.86
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4562	0.011	557.6	0.6424	34.8481	245.3	6.74	12.65	0	0.87
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4562	0.011	557.6	0.6424	34.8481	245.3	6.74	12.52	0	0.86
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4562	0.011	557.1	0.5687	34.8505	246.4	7.13	12.71	0	0.87
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4562	0.011	557.1	0.5687	34.8505	246.4	7.13	12.63	0	0.87
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4578	0.01	557.8	0.6185	34.8496	246.9	7.03	12.59	0	0.86
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4578	0.01	557.8	0.6185	34.8496	246.9	7.03	12.5	0	0.86
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4578	0.01	557.6	0.6424	34.8481	245.3	6.74	12.65	0	0.87
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4578	0.01	557.6	0.6424	34.8481	245.3	6.74	12.52	0	0.86
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4578	0.01	557.1	0.5687	34.8505	246.4	7.13	12.71	0	0.87
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4578	0.01	557.1	0.5687	34.8505	246.4	7.13	12.63	0	0.87
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4456	0.01	557.8	0.6185	34.8496	246.9	7.03	12.59	0	0.86
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4456	0.01	557.8	0.6185	34.8496	246.9	7.03	12.5	0	0.86
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4456	0.01	557.6	0.6424	34.8481	245.3	6.74	12.65	0	0.87
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4456	0.01	557.6	0.6424	34.8481	245.3	6.74	12.52	0	0.86
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4456	0.01	557.1	0.5687	34.8505	246.4	7.13	12.71	0	0.87
57	551	73.493	-156.811	0.365	0.98	0.0265	0.0175	4.4456	0.01	557.1	0.5687	34.8505	246.4	7.13	12.63	0	0.87
57	661	73.493	-156.811	0.43	0.92	0.019	0.008	4.4597	0.01	668.8	0.4548	34.8582	247.3	6.64	12.51	0	0.86
57	661	73.493	-156.811	0.43	0.92	0.019	0.008	4.4597	0.01	668.8	0.4548	34.8582	247.3	6.64	12.49	0	0.86
57	751	73.493	-156.811	0	0.46	0.03	0.015	4.4592	0.011	760.2	0.3055	34.8626	248.8	6.54	12.41	0	0.86
57	751	73.493	-156.811	0	0.46	0.03	0.015	4.4592	0.011	760.2	0.3055	34.8626	248.8	6.54	12.44	0	0.86
57	951	73.493	-156.811	0.18	0.55	0.035	0.037	4.4597	0.011	963.2	0.0241	34.8747	250.4	6.74	12.57	0	0.87
57	951	73.493	-156.811	0.18	0.55	0.035	0.037	4.4597	0.011	963.2	0.0241	34.8747	250.4	6.74	12.6	0	0.88
57	1302	73.493	-156.811	0.11	0.36	0.026	0.006	4.4626	0.01	1319.4	-0.2332	34.8988	251	7.62	12.97	0	0.9
57	1302	73.493	-156.811	0.11	0.36	0.026	0.006	4.4626	0.01	1319.4	-0.2332	34.8988	251	7.62	13.01	0	0.9
57	1602	73.493	-156.811	0.05	0.85	0.016	0	4.4249	0.01	1624.6	-0.3599	34.9207	249.9	8.99	13.5	0	0.95
57	1602	73.493	-156.811	0.05	0.85	0.016	0	4.4249	0.01	1624.6	-0.3599	34.9207	249.9	8.89	13.62	0	0.95
57	2002	73.493	-156.811	0.06	0.36	0.01	0.042	4.4611	0.01	2032.3	-0.4056	34.9412	246	11.23	14.19	0	0.98
57	2002	73.493	-156.811	0.06	0.36	0.01	0.042	4.4611	0.01	2032.3	-0.4056	34.9412	246	11.13	14.26	0	1
57	2401	73.493	-156.811	0.16	0.71	0.015	0.049	4.4626	0.01	2440.4	-0.3811	34.9502	245.1	12.4	14.4	0	1.01
57	2401	73.493	-156.811	0.16	0.71	0.015	0.049	4.4626	0.01	2440.4	-0.3811	34.9502	245.1	12.4	14.52	0	1.01
57	2902	73.493	-156.811	0.08	0.75	0	0.005	4.4638	0.01	2952.3	-0.3384	34.9549	246.2	12.99	14.59	0	1.01
57	2902	73.493	-156.811	0.08	0.75	0	0.005	4.4638	0.01	2952.3	-0.3384	34.9549	246.2	12.99	14.51	0	1.01
57	3362	73.493	-156.811	0.06	0.78	0.005	0.008	4.464	0.01	3424.3	-0.295	34.9552	248.4	13.09	14.53	0	1.02
57	3362	73.493	-156.811	0.06	0.78	0.005	0.008	4.464	0.01	3424.3	-0.295	34.9552	248.4	13.09	14.55	0	1.01
57	3362	73.493	-156.811	0.06	0.78	0.005	0.008	4.464	0.011	3424.3	-0.295	34.9552	248.4	13.09	14.53	0	1.02
57	3362	73.493	-156.811	0.06	0.78	0.005	0.008	4.464	0.011	3424.3	-0.295	34.9552	248.4	13.09	14.55	0	1.01
57	3402	73.493	-156.811	0	0.76	0.008	0.005	4.4641	0.01	3465.6	-0.291	34.9551	248.7	13.19	14.58	0	1.01
57	3402	73.493	-156.811	0	0.76	0.008	0.005	4.4641	0.01	3465.6	-0.291	34.9551	248.7	13.19	14.54	0	1.02
57	3452	73.493	-156.811	0.21	0.45	0.01	0.052	4.4664	0.01	3517.4	-0.2861	34.9551	249.2	13.19	14.57	0	1.01
57	3452	73.493	-156.811	0.21	0.45	0.01	0.052	4.4664	0.01	3517.4	-0.2861	34.9551	249.2	13.28	14.54	0	1.01
60	25	72.999	-158.846	0	1.09	0	0.022	4.1813	0.328	25.1	1.6373	29.3987	294.4	4.22	0.19	0.02	0.65
60	25	72.999	-158.846	0	1.09	0	0.022	4.1813	0.328	25.1	1.6373	29.3987	294.4	3.73	0.14	0.01	0.66
60	36	72.999	-158.846	0.25	1.39	0.007	0.034	4.4342	0.087	36.7	-0.8848	30.0417	331	3.82	0.21	0.02	0.69
60	36	72.999	-158.846	0.25	1.39	0.007	0.034	4.4342	0.087	36.7	-0.8848	30.0417	331	3.82	0.17	0.01	0.7
60	44	72.999	-158.846	0.27	1.04	0.003	0.03	4.432	0.099	44.6	-0.5376	30.4837	330.8	5.19	0.27	0.05	0.73
60	44	72.999	-158.846	0.27	1.04	0.003	0.03	4.432	0.099	44.6	-0.5376	30.4837	330.8	5.19	0.24	0.05	0.74
60	57	72.999	-158.846	0.19	1.43	0.01	0.021	4.3553	0.079	57.5	1.784	31.1502	295.7	7.25	0.61	0.14	0.78
60	57	72.999	-158.846	0.19	1.43	0.01	0.021	4.3553	0.079	57.5	1.784	31.1502	295.7	7.74	0.98	0.18	0.84
60	110	72.999	-158.846	0.13	1.17	0.036	0.015	4.406	0.026	111.6	-1.3806	32.4203	249.8	25.05	12.13	0.03	1.6
60	110	72.999	-158.846	0.13	1.17	0.036	0.015	4.406	0.026	111.6	-1.3806	32.4203	249.8	25.54	12.36	0.03	1.61
60	138	72.999	-158.846	0.26	0.64	0.032	0.046	4.2567	0.026	139	-1.349	33.0682	225.5	32.08	14.82	0.09	1.73
60	138	72.999	-158.846	0.26	0.64	0.032	0.046	4.2567	0.026	139	-1.349	33.0682	225.5	32.28	14.85	0.09	1.76
60	240	72.999	-158.846	0.36	1.2	0.04	0.064	4.4279	0.013	243	0.1504	34.6148	232.2	11.33	13.02	0	0.98
60	240	72.999	-158.846	0.36	1.2	0.04	0.064	4.4279	0.013	243	0.1504	34.6148	232.2	11.43	13.05	0	0.99
60	336	72.999	-158.846	0.06	1.05	0.112	0.016	4.4305	0.011	339.3	0.6792	34.8163	241.1	7.91	12.78	0	0.89
60	336	72.999	-158.846	0.06	1.05	0.112	0.016	4.4305	0.011	339.3	0.6792	34.8163	241.1	7.91	12.89	0	0.89
60	415	72.999	-158.846	0.34	0.85	0.019	0.032	4.3615	0.011	419.9	0.5742	34.8453	245	7.52	12.75	0.01	0.89
60	415	72.999	-158.846	0.34	0.85	0.019	0.032	4.3615	0.011	419.9	0.5742	34.8453	245	7.52	12.77	0.01	0.88
60	660	72.999	-158.846	0.09	0.85	0.012	0	4.0431	0.013	668.4	0.4045	34.8557	247.3	7.72	12.75	0.02	0.91
60	660	72.999	-158.846	0.09	0.85	0.012	0	4.0431	0.013	668.4	0.4045	34.8557	247.3	7.72	12.74	0.02	0.93
60	860	72.999	-158.846	0.13	0.86	0.036	0.041	4.1565	0.013	871	0.3796	34.858	248.2	7.62	12.66	0.02	0.91
60	860	72.999	-158.846	0.13	0.86	0.036	0.041	4.1565	0.013	871	0.3796	34.858	248.2	7.52	12.71	0.02	0.91
60	885	72.999	-158.846	0.34	0.9	0.029	0.032	4.2027	0.012	896.5	0.3409	34.86	248.7	7.52	12.72	0.01	0.89
60	885	72.999	-158.846	0.34	0.9	0.029	0.032	4.2027	0.012	896.5	0.3409	34.86	248.7	7.52	12.69	0.01	0.9
61	55	72.798	-159.624	0.04	0.71	0.009	0.02	3.7089	0.051	55.5	-1.6582	32.6127	187.4	56.06	17.12	0.12	2.2
61	55	72.798	-159.624	0.04	0.71	0.009	0.02	3.7089	0.051	55.5	-1.6582	32.6127	187.4	56.15	17.18	0.12	2.21
61	55	72.798	-159.624	0.04	0.71	0.009	0.02	3.7089	0.051	55.8	-1.6597	32.6153	187	56.54	17.22	0.12	2.22
61	55	72.798	-159.624	0.04	0.71	0.009	0.02	3.7089	0.051	55.8	-1.6597	32.6153	187	57.42	17.32	0.13	2.26
66	13	71.997	-162.496	0.05	0.59	0.003	0.008	4.2611	0.43	12.8	0.8638	30.7032	293.4	4.11	0.03	0	0.42
66	13	71.997	-162.496	0.05	0.59	0.003	0.008	4.2611	0.43	12.8	0.8638	30.7032	293.4	4.11	0.02	0.01	0.41
66	13	71.997	-162.496	0.05	0.59	0.003	0.008	4.2611	0.43	12.9	0.8632	30.703	293.4	4.02	0.01	0.01	0.41
66	13	71.997	-162.496	0.05	0.59	0.003	0.008	4.2611	0.43	12.9	0.8632	30.703	293.4	4.02	0.01	0.01	0.4
66	13	71.997	-162.496	0.05	0.59	0.003	0.008	4.2611	0.43	13.1	0.8643	30.7029	293.4	3.92	0	0.01	0.41
66	13	71.997	-162.496	0.05	0.59	0.003	0.008	4.2611	0.43	13.1	0.8643	30.7029	293.4	4.02	0	0.01	0.4
66	21	71.997	-162.496	0.12	1.12	0.022	0.004	4.2561	0.436	20.7	0.8685	30.7073	293.4	3.33	0.01	0.01	0.43
66	21	71.997	-162.496	0.12	1.12	0.022	0.004	4.2561	0.436	20.7	0.8685	30.7073	293.4	3.13	0.03	0.01	0.47
66	29	71.997	-162.496	0.05	1.1	0.017	0.036	3.82	0.768	29.1	1.3246	31.537	275.7	5.19	0.36	0.03	0.61
66	29	71.997	-162.496	0.05	1.1	0.017	0.036	3.82	0.768	29.1	1.3246	31.537	275.7	4.7	0.3	0.03	0.61
